county,date,deaths,cumulative_deaths,reported_deaths,cumulative_reported_deaths
Yolo,8/12/2020,0,54,0,44
Yuba,8/12/2020,1,6,0,1
Alameda,8/11/2020,9,317,1,204
Alpine,8/11/2020,0,0,0,0
Amador,8/11/2020,0,16,1,3
Butte,8/11/2020,0,29,0,15
Calaveras,8/11/2020,1,9,0,1
California,8/11/2020,121,15393,219,10491
Colusa,8/11/2020,0,6,1,5
Contra Costa,8/11/2020,1,214,1,131
Del Norte,8/11/2020,0,1,0,0
El Dorado,8/11/2020,0,3,0,2
Fresno,8/11/2020,4,437,4,187
Glenn,8/11/2020,0,3,0,1
Humboldt,8/11/2020,0,4,0,4
Imperial,8/11/2020,0,322,0,165
Inyo,8/11/2020,0,10,0,1
Kern,8/11/2020,3,385,15,230
Kings,8/11/2020,0,73,0,50
Lake,8/11/2020,0,2,0,2
Lassen,8/11/2020,0,0,0,0
Los Angeles,8/11/2020,33,6307,62,5065
Madera,8/11/2020,1,83,0,22
Marin,8/11/2020,3,119,0,44
Mariposa,8/11/2020,0,2,0,2
Mendocino,8/11/2020,1,15,8,9
Merced,8/11/2020,1,125,14,65
Modoc,8/11/2020,0,0,0,0
Mono,8/11/2020,0,2,0,1
Monterey,8/11/2020,2,56,2,36
Napa,8/11/2020,0,12,3,11
Nevada,8/11/2020,0,7,0,1
Orange,8/11/2020,8,1345,21,742
Placer,8/11/2020,2,36,3,24
Plumas,8/11/2020,0,0,0,0
Riverside,8/11/2020,11,1177,6,836
Sacramento,8/11/2020,5,366,14,182
San Benito,8/11/2020,0,8,0,2
San Bernardino,8/11/2020,14,1076,5,584
San Diego,8/11/2020,3,734,8,602
San Francisco,8/11/2020,0,99,0,66
San Joaquin,8/11/2020,3,438,11,251
San Luis Obispo,8/11/2020,0,31,0,15
San Mateo,8/11/2020,0,153,0,117
Santa Barbara,8/11/2020,1,126,4,70
Santa Clara,8/11/2020,3,350,1,183
Santa Cruz,8/11/2020,0,7,0,4
Shasta,8/11/2020,0,22,0,9
Sierra,8/11/2020,0,0,0,0
Siskiyou,8/11/2020,0,0,0,0
Solano,8/11/2020,0,67,0,31
Sonoma,8/11/2020,4,76,3,45
Stanislaus,8/11/2020,7,255,22,128
Sutter,8/11/2020,0,10,0,7
Tehama,8/11/2020,0,1,0,1
Trinity,8/11/2020,0,0,0,0
Tulare,8/11/2020,0,253,7,201
Tuolumne,8/11/2020,0,2,0,1
Ventura,8/11/2020,1,143,3,88
Yolo,8/11/2020,0,54,-1,44
Yuba,8/11/2020,0,5,0,1
Alameda,8/10/2020,8,308,0,203
Alpine,8/10/2020,0,0,0,0
Amador,8/10/2020,0,16,0,2
Butte,8/10/2020,2,29,0,15
Calaveras,8/10/2020,3,8,0,1
California,8/10/2020,143,15272,25,10272
Colusa,8/10/2020,0,6,0,4
Contra Costa,8/10/2020,4,213,0,130
Del Norte,8/10/2020,0,1,0,0
El Dorado,8/10/2020,0,3,0,2
Fresno,8/10/2020,4,433,0,183
Glenn,8/10/2020,0,3,0,1
Humboldt,8/10/2020,0,4,0,4
Imperial,8/10/2020,1,322,0,165
Inyo,8/10/2020,0,10,0,1
Kern,8/10/2020,3,382,0,215
Kings,8/10/2020,1,73,0,50
Lake,8/10/2020,0,2,0,2
Lassen,8/10/2020,0,0,0,0
Los Angeles,8/10/2020,44,6274,19,5003
Madera,8/10/2020,1,82,0,22
Marin,8/10/2020,0,116,0,44
Mariposa,8/10/2020,0,2,0,2
Mendocino,8/10/2020,0,14,0,1
Merced,8/10/2020,2,124,0,51
Modoc,8/10/2020,0,0,0,0
Mono,8/10/2020,0,2,0,1
Monterey,8/10/2020,0,54,0,34
Napa,8/10/2020,0,12,0,8
Nevada,8/10/2020,0,7,0,1
Orange,8/10/2020,8,1337,-1,721
Placer,8/10/2020,0,34,1,21
Plumas,8/10/2020,0,0,0,0
Riverside,8/10/2020,4,1166,2,830
Sacramento,8/10/2020,4,361,1,168
San Benito,8/10/2020,0,8,0,2
San Bernardino,8/10/2020,15,1062,0,579
San Diego,8/10/2020,2,731,0,594
San Francisco,8/10/2020,1,99,0,66
San Joaquin,8/10/2020,10,435,0,240
San Luis Obispo,8/10/2020,0,31,0,15
San Mateo,8/10/2020,1,153,0,117
Santa Barbara,8/10/2020,1,125,0,66
Santa Clara,8/10/2020,11,347,1,182
Santa Cruz,8/10/2020,0,7,0,4
Shasta,8/10/2020,1,22,0,9
Sierra,8/10/2020,0,0,0,0
Siskiyou,8/10/2020,0,0,0,0
Solano,8/10/2020,0,67,0,31
Sonoma,8/10/2020,4,72,1,42
Stanislaus,8/10/2020,2,248,0,106
Sutter,8/10/2020,1,10,0,7
Tehama,8/10/2020,0,1,0,1
Trinity,8/10/2020,0,0,0,0
Tulare,8/10/2020,3,253,0,194
Tuolumne,8/10/2020,0,2,0,1
Ventura,8/10/2020,1,142,0,85
Yolo,8/10/2020,1,54,1,45
Yuba,8/10/2020,0,5,0,1
Alameda,8/9/2020,5,300,-1,203
Alpine,8/9/2020,0,0,0,0
Amador,8/9/2020,0,16,0,2
Butte,8/9/2020,0,27,0,15
Calaveras,8/9/2020,0,5,0,1
California,8/9/2020,76,15129,74,10247
Colusa,8/9/2020,0,6,0,4
Contra Costa,8/9/2020,1,209,1,130
Del Norte,8/9/2020,0,1,0,0
El Dorado,8/9/2020,0,3,0,2
Fresno,8/9/2020,1,429,0,183
Glenn,8/9/2020,0,3,0,1
Humboldt,8/9/2020,0,4,0,4
Imperial,8/9/2020,1,321,0,165
Inyo,8/9/2020,0,10,0,1
Kern,8/9/2020,9,379,0,215
Kings,8/9/2020,0,72,1,50
Lake,8/9/2020,0,2,0,2
Lassen,8/9/2020,0,0,0,0
Los Angeles,8/9/2020,16,6230,10,4984
Madera,8/9/2020,1,81,0,22
Marin,8/9/2020,2,116,0,44
Mariposa,8/9/2020,0,2,0,2
Mendocino,8/9/2020,0,14,0,1
Merced,8/9/2020,2,122,0,51
Modoc,8/9/2020,0,0,0,0
Mono,8/9/2020,0,2,0,1
Monterey,8/9/2020,0,54,1,34
Napa,8/9/2020,0,12,0,8
Nevada,8/9/2020,0,7,0,1
Orange,8/9/2020,2,1329,4,722
Placer,8/9/2020,2,34,0,20
Plumas,8/9/2020,0,0,0,0
Riverside,8/9/2020,7,1162,5,828
Sacramento,8/9/2020,4,357,1,167
San Benito,8/9/2020,0,8,0,2
San Bernardino,8/9/2020,8,1047,48,579
San Diego,8/9/2020,4,729,1,594
San Francisco,8/9/2020,0,98,0,66
San Joaquin,8/9/2020,4,425,0,240
San Luis Obispo,8/9/2020,1,31,0,15
San Mateo,8/9/2020,0,152,0,117
Santa Barbara,8/9/2020,0,124,0,66
Santa Clara,8/9/2020,2,336,0,181
Santa Cruz,8/9/2020,0,7,0,4
Shasta,8/9/2020,0,21,0,9
Sierra,8/9/2020,0,0,0,0
Siskiyou,8/9/2020,0,0,0,0
Solano,8/9/2020,1,67,0,31
Sonoma,8/9/2020,0,68,0,41
Stanislaus,8/9/2020,1,246,1,106
Sutter,8/9/2020,0,9,0,7
Tehama,8/9/2020,0,1,0,1
Trinity,8/9/2020,0,0,0,0
Tulare,8/9/2020,1,250,2,194
Tuolumne,8/9/2020,0,2,0,1
Ventura,8/9/2020,1,141,0,85
Yolo,8/9/2020,0,53,0,44
Yuba,8/9/2020,0,5,0,1
Alameda,8/8/2020,6,295,0,204
Alpine,8/8/2020,0,0,0,0
Amador,8/8/2020,0,16,0,2
Butte,8/8/2020,0,27,2,15
Calaveras,8/8/2020,0,5,0,1
California,8/8/2020,77,15053,191,10173
Colusa,8/8/2020,0,6,0,4
Contra Costa,8/8/2020,1,208,3,129
Del Norte,8/8/2020,0,1,0,0
El Dorado,8/8/2020,0,3,0,2
Fresno,8/8/2020,3,428,12,183
Glenn,8/8/2020,0,3,0,1
Humboldt,8/8/2020,0,4,0,4
Imperial,8/8/2020,1,320,1,165
Inyo,8/8/2020,0,10,0,1
Kern,8/8/2020,2,370,9,215
Kings,8/8/2020,0,72,1,49
Lake,8/8/2020,0,2,1,2
Lassen,8/8/2020,0,0,0,0
Los Angeles,8/8/2020,19,6214,50,4974
Madera,8/8/2020,0,80,2,22
Marin,8/8/2020,1,114,1,44
Mariposa,8/8/2020,0,2,0,2
Mendocino,8/8/2020,0,14,0,1
Merced,8/8/2020,1,120,21,51
Modoc,8/8/2020,0,0,0,0
Mono,8/8/2020,0,2,0,1
Monterey,8/8/2020,0,54,0,33
Napa,8/8/2020,0,12,0,8
Nevada,8/8/2020,0,7,0,1
Orange,8/8/2020,5,1327,17,718
Placer,8/8/2020,0,32,0,20
Plumas,8/8/2020,0,0,0,0
Riverside,8/8/2020,5,1155,13,823
Sacramento,8/8/2020,4,353,6,166
San Benito,8/8/2020,0,8,0,2
San Bernardino,8/8/2020,7,1039,7,531
San Diego,8/8/2020,3,725,7,593
San Francisco,8/8/2020,0,98,0,66
San Joaquin,8/8/2020,2,421,17,240
San Luis Obispo,8/8/2020,0,30,1,15
San Mateo,8/8/2020,0,152,0,117
Santa Barbara,8/8/2020,0,124,0,66
Santa Clara,8/8/2020,7,334,1,181
Santa Cruz,8/8/2020,0,7,-1,4
Shasta,8/8/2020,0,21,0,9
Sierra,8/8/2020,0,0,0,0
Siskiyou,8/8/2020,0,0,0,0
Solano,8/8/2020,1,66,0,31
Sonoma,8/8/2020,0,68,7,41
Stanislaus,8/8/2020,5,245,7,105
Sutter,8/8/2020,0,9,1,7
Tehama,8/8/2020,0,1,0,1
Trinity,8/8/2020,0,0,0,0
Tulare,8/8/2020,2,249,-3,192
Tuolumne,8/8/2020,0,2,0,1
Ventura,8/8/2020,2,140,1,85
Yolo,8/8/2020,0,53,7,44
Yuba,8/8/2020,0,5,0,1
Alameda,8/7/2020,2,289,4,204
Alpine,8/7/2020,0,0,0,0
Amador,8/7/2020,1,16,2,2
Butte,8/7/2020,0,27,0,13
Calaveras,8/7/2020,0,5,0,1
California,8/7/2020,106,14976,175,9982
Colusa,8/7/2020,0,6,1,4
Contra Costa,8/7/2020,0,207,2,126
Del Norte,8/7/2020,0,1,0,0
El Dorado,8/7/2020,0,3,1,2
Fresno,8/7/2020,3,425,10,171
Glenn,8/7/2020,0,3,0,1
Humboldt,8/7/2020,0,4,0,4
Imperial,8/7/2020,0,319,1,164
Inyo,8/7/2020,0,10,0,1
Kern,8/7/2020,2,368,9,206
Kings,8/7/2020,0,72,1,48
Lake,8/7/2020,0,2,0,1
Lassen,8/7/2020,0,0,0,0
Los Angeles,8/7/2020,33,6195,50,4924
Madera,8/7/2020,1,80,1,20
Marin,8/7/2020,1,113,0,43
Mariposa,8/7/2020,0,2,0,2
Mendocino,8/7/2020,0,14,0,1
Merced,8/7/2020,0,119,0,30
Modoc,8/7/2020,0,0,0,0
Mono,8/7/2020,0,2,0,1
Monterey,8/7/2020,2,54,0,33
Napa,8/7/2020,0,12,0,8
Nevada,8/7/2020,0,7,0,1
Orange,8/7/2020,7,1322,7,701
Placer,8/7/2020,0,32,0,20
Plumas,8/7/2020,0,0,0,0
Riverside,8/7/2020,11,1150,29,810
Sacramento,8/7/2020,7,349,7,160
San Benito,8/7/2020,1,8,0,2
San Bernardino,8/7/2020,13,1032,8,524
San Diego,8/7/2020,5,722,3,586
San Francisco,8/7/2020,1,98,6,66
San Joaquin,8/7/2020,4,419,20,223
San Luis Obispo,8/7/2020,0,30,1,14
San Mateo,8/7/2020,3,152,0,117
Santa Barbara,8/7/2020,1,124,1,66
Santa Clara,8/7/2020,0,327,2,180
Santa Cruz,8/7/2020,0,7,1,5
Shasta,8/7/2020,0,21,0,9
Sierra,8/7/2020,0,0,0,0
Siskiyou,8/7/2020,0,0,0,0
Solano,8/7/2020,1,65,2,31
Sonoma,8/7/2020,1,68,1,34
Stanislaus,8/7/2020,4,240,0,98
Sutter,8/7/2020,1,9,0,6
Tehama,8/7/2020,0,1,0,1
Trinity,8/7/2020,0,0,0,0
Tulare,8/7/2020,1,247,0,195
Tuolumne,8/7/2020,0,2,0,1
Ventura,8/7/2020,0,138,4,84
Yolo,8/7/2020,0,53,1,37
Yuba,8/7/2020,0,5,0,1
Alameda,8/6/2020,4,287,7,200
Alpine,8/6/2020,0,0,0,0
Amador,8/6/2020,1,15,0,0
Butte,8/6/2020,0,27,0,13
Calaveras,8/6/2020,0,5,0,1
California,8/6/2020,96,14870,147,9807
Colusa,8/6/2020,0,6,0,3
Contra Costa,8/6/2020,0,207,2,124
Del Norte,8/6/2020,0,1,0,0
El Dorado,8/6/2020,0,3,0,1
Fresno,8/6/2020,2,422,2,161
Glenn,8/6/2020,0,3,0,1
Humboldt,8/6/2020,0,4,0,4
Imperial,8/6/2020,0,319,0,163
Inyo,8/6/2020,0,10,0,1
Kern,8/6/2020,4,366,3,197
Kings,8/6/2020,0,72,0,47
Lake,8/6/2020,0,2,0,1
Lassen,8/6/2020,0,0,0,0
Los Angeles,8/6/2020,37,6162,42,4874
Madera,8/6/2020,0,79,0,19
Marin,8/6/2020,0,112,0,43
Mariposa,8/6/2020,0,2,0,2
Mendocino,8/6/2020,1,14,0,1
Merced,8/6/2020,3,119,0,30
Modoc,8/6/2020,0,0,0,0
Mono,8/6/2020,0,2,0,1
Monterey,8/6/2020,1,52,1,33
Napa,8/6/2020,0,12,0,8
Nevada,8/6/2020,1,7,-1,1
Orange,8/6/2020,6,1315,31,694
Placer,8/6/2020,0,32,2,20
Plumas,8/6/2020,0,0,0,0
Riverside,8/6/2020,6,1139,20,781
Sacramento,8/6/2020,6,342,2,153
San Benito,8/6/2020,0,7,0,2
San Bernardino,8/6/2020,4,1019,12,516
San Diego,8/6/2020,3,717,5,583
San Francisco,8/6/2020,0,97,0,60
San Joaquin,8/6/2020,3,415,4,203
San Luis Obispo,8/6/2020,0,30,0,13
San Mateo,8/6/2020,0,149,1,117
Santa Barbara,8/6/2020,1,123,2,65
Santa Clara,8/6/2020,2,327,2,178
Santa Cruz,8/6/2020,0,7,0,4
Shasta,8/6/2020,0,21,0,9
Sierra,8/6/2020,0,0,0,0
Siskiyou,8/6/2020,0,0,0,0
Solano,8/6/2020,1,64,0,29
Sonoma,8/6/2020,2,67,0,33
Stanislaus,8/6/2020,5,236,1,98
Sutter,8/6/2020,0,8,0,6
Tehama,8/6/2020,0,1,0,1
Trinity,8/6/2020,0,0,0,0
Tulare,8/6/2020,2,246,3,195
Tuolumne,8/6/2020,0,2,1,1
Ventura,8/6/2020,1,138,5,80
Yolo,8/6/2020,0,53,0,36
Yuba,8/6/2020,0,5,0,1
Alameda,8/5/2020,1,283,1,193
Alpine,8/5/2020,0,0,0,0
Amador,8/5/2020,0,14,0,0
Butte,8/5/2020,1,27,3,13
Calaveras,8/5/2020,0,5,0,1
California,8/5/2020,98,14774,140,9660
Colusa,8/5/2020,0,6,0,3
Contra Costa,8/5/2020,0,207,0,122
Del Norte,8/5/2020,1,1,0,0
El Dorado,8/5/2020,0,3,0,1
Fresno,8/5/2020,4,420,5,159
Glenn,8/5/2020,0,3,0,1
Humboldt,8/5/2020,0,4,0,4
Imperial,8/5/2020,0,319,0,163
Inyo,8/5/2020,4,10,0,1
Kern,8/5/2020,3,362,4,194
Kings,8/5/2020,0,72,0,47
Lake,8/5/2020,0,2,0,1
Lassen,8/5/2020,0,0,0,0
Los Angeles,8/5/2020,29,6125,68,4832
Madera,8/5/2020,1,79,0,19
Marin,8/5/2020,0,112,0,43
Mariposa,8/5/2020,0,2,0,2
Mendocino,8/5/2020,1,13,0,1
Merced,8/5/2020,2,116,0,30
Modoc,8/5/2020,0,0,0,0
Mono,8/5/2020,0,2,0,1
Monterey,8/5/2020,1,51,0,32
Napa,8/5/2020,1,12,0,8
Nevada,8/5/2020,0,6,0,2
Orange,8/5/2020,4,1309,4,663
Placer,8/5/2020,1,32,1,18
Plumas,8/5/2020,0,0,0,0
Riverside,8/5/2020,10,1133,18,761
Sacramento,8/5/2020,7,336,5,151
San Benito,8/5/2020,1,7,0,2
San Bernardino,8/5/2020,9,1015,9,504
San Diego,8/5/2020,2,714,10,578
San Francisco,8/5/2020,0,97,0,60
San Joaquin,8/5/2020,3,412,10,199
San Luis Obispo,8/5/2020,0,30,0,13
San Mateo,8/5/2020,1,149,0,116
Santa Barbara,8/5/2020,1,122,2,63
Santa Clara,8/5/2020,3,325,1,176
Santa Cruz,8/5/2020,0,7,0,4
Shasta,8/5/2020,1,21,0,9
Sierra,8/5/2020,0,0,0,0
Siskiyou,8/5/2020,0,0,0,0
Solano,8/5/2020,1,63,0,29
Sonoma,8/5/2020,0,65,0,33
Stanislaus,8/5/2020,3,231,0,97
Sutter,8/5/2020,0,8,0,6
Tehama,8/5/2020,0,1,0,1
Trinity,8/5/2020,0,0,0,0
Tulare,8/5/2020,1,244,0,192
Tuolumne,8/5/2020,0,2,0,0
Ventura,8/5/2020,1,137,0,75
Yolo,8/5/2020,0,53,-1,36
Yuba,8/5/2020,0,5,0,1
Alameda,8/4/2020,2,282,3,192
Alpine,8/4/2020,0,0,0,0
Amador,8/4/2020,0,14,0,0
Butte,8/4/2020,3,26,1,10
Calaveras,8/4/2020,1,5,0,1
California,8/4/2020,126,14676,171,9520
Colusa,8/4/2020,0,6,1,3
Contra Costa,8/4/2020,2,207,2,122
Del Norte,8/4/2020,0,0,0,0
El Dorado,8/4/2020,0,3,0,1
Fresno,8/4/2020,4,416,3,154
Glenn,8/4/2020,0,3,0,1
Humboldt,8/4/2020,0,4,0,4
Imperial,8/4/2020,1,319,2,163
Inyo,8/4/2020,0,6,0,1
Kern,8/4/2020,4,359,14,190
Kings,8/4/2020,0,72,0,47
Lake,8/4/2020,0,2,0,1
Lassen,8/4/2020,0,0,0,0
Los Angeles,8/4/2020,37,6096,58,4764
Madera,8/4/2020,2,78,1,19
Marin,8/4/2020,0,112,0,43
Mariposa,8/4/2020,0,2,0,2
Mendocino,8/4/2020,0,12,0,1
Merced,8/4/2020,4,114,1,30
Modoc,8/4/2020,0,0,0,0
Mono,8/4/2020,0,2,0,1
Monterey,8/4/2020,0,50,4,32
Napa,8/4/2020,1,11,0,8
Nevada,8/4/2020,0,6,0,2
Orange,8/4/2020,15,1305,8,659
Placer,8/4/2020,0,31,1,17
Plumas,8/4/2020,0,0,0,0
Riverside,8/4/2020,9,1123,3,743
Sacramento,8/4/2020,6,329,4,146
San Benito,8/4/2020,0,6,0,2
San Bernardino,8/4/2020,6,1006,51,495
San Diego,8/4/2020,5,712,3,568
San Francisco,8/4/2020,1,97,0,60
San Joaquin,8/4/2020,6,409,0,189
San Luis Obispo,8/4/2020,1,30,-1,13
San Mateo,8/4/2020,0,148,1,116
Santa Barbara,8/4/2020,3,121,2,61
Santa Clara,8/4/2020,1,322,3,175
Santa Cruz,8/4/2020,1,7,0,4
Shasta,8/4/2020,0,20,0,9
Sierra,8/4/2020,0,0,0,0
Siskiyou,8/4/2020,0,0,0,0
Solano,8/4/2020,0,62,0,29
Sonoma,8/4/2020,2,65,0,33
Stanislaus,8/4/2020,5,228,1,97
Sutter,8/4/2020,0,8,0,6
Tehama,8/4/2020,0,1,0,1
Trinity,8/4/2020,0,0,0,0
Tulare,8/4/2020,1,243,4,192
Tuolumne,8/4/2020,0,2,0,0
Ventura,8/4/2020,2,136,1,75
Yolo,8/4/2020,0,53,0,37
Yuba,8/4/2020,1,5,0,1
Alameda,8/3/2020,1,280,1,189
Alpine,8/3/2020,0,0,0,0
Amador,8/3/2020,1,14,0,0
Butte,8/3/2020,1,23,0,9
Calaveras,8/3/2020,0,4,0,1
California,8/3/2020,137,14550,23,9349
Colusa,8/3/2020,0,6,0,2
Contra Costa,8/3/2020,5,205,2,120
Del Norte,8/3/2020,0,0,0,0
El Dorado,8/3/2020,0,3,0,1
Fresno,8/3/2020,2,412,0,151
Glenn,8/3/2020,0,3,0,1
Humboldt,8/3/2020,0,4,0,4
Imperial,8/3/2020,0,318,4,161
Inyo,8/3/2020,0,6,0,1
Kern,8/3/2020,7,355,0,176
Kings,8/3/2020,1,72,0,47
Lake,8/3/2020,0,2,0,1
Lassen,8/3/2020,0,0,0,0
Los Angeles,8/3/2020,36,6059,8,4706
Madera,8/3/2020,2,76,0,18
Marin,8/3/2020,1,112,0,43
Mariposa,8/3/2020,0,2,0,2
Mendocino,8/3/2020,0,12,0,1
Merced,8/3/2020,1,110,0,29
Modoc,8/3/2020,0,0,0,0
Mono,8/3/2020,0,2,0,1
Monterey,8/3/2020,1,50,0,28
Napa,8/3/2020,0,10,0,8
Nevada,8/3/2020,0,6,0,2
Orange,8/3/2020,8,1290,0,651
Placer,8/3/2020,0,31,1,16
Plumas,8/3/2020,0,0,0,0
Riverside,8/3/2020,8,1114,5,740
Sacramento,8/3/2020,12,323,0,142
San Benito,8/3/2020,0,6,0,2
San Bernardino,8/3/2020,14,1000,1,444
San Diego,8/3/2020,4,707,0,565
San Francisco,8/3/2020,1,96,0,60
San Joaquin,8/3/2020,6,403,0,189
San Luis Obispo,8/3/2020,1,29,0,14
San Mateo,8/3/2020,1,148,0,115
Santa Barbara,8/3/2020,2,118,0,59
Santa Clara,8/3/2020,3,321,0,172
Santa Cruz,8/3/2020,0,6,0,4
Shasta,8/3/2020,0,20,0,9
Sierra,8/3/2020,0,0,0,0
Siskiyou,8/3/2020,0,0,0,0
Solano,8/3/2020,0,62,0,29
Sonoma,8/3/2020,3,63,0,33
Stanislaus,8/3/2020,11,223,0,96
Sutter,8/3/2020,0,8,0,6
Tehama,8/3/2020,0,1,0,1
Trinity,8/3/2020,0,0,0,0
Tulare,8/3/2020,2,242,0,188
Tuolumne,8/3/2020,0,2,0,0
Ventura,8/3/2020,2,134,1,74
Yolo,8/3/2020,0,53,0,37
Yuba,8/3/2020,0,4,0,1
Alameda,8/2/2020,1,279,0,188
Alpine,8/2/2020,0,0,0,0
Amador,8/2/2020,0,13,0,0
Butte,8/2/2020,0,22,0,9
Calaveras,8/2/2020,1,4,0,1
California,8/2/2020,80,14413,74,9326
Colusa,8/2/2020,0,6,0,2
Contra Costa,8/2/2020,2,200,2,118
Del Norte,8/2/2020,0,0,0,0
El Dorado,8/2/2020,0,3,0,1
Fresno,8/2/2020,6,410,2,151
Glenn,8/2/2020,0,3,0,1
Humboldt,8/2/2020,0,4,0,4
Imperial,8/2/2020,2,318,1,157
Inyo,8/2/2020,0,6,0,1
Kern,8/2/2020,4,348,0,176
Kings,8/2/2020,0,71,0,47
Lake,8/2/2020,0,2,0,1
Lassen,8/2/2020,0,0,0,0
Los Angeles,8/2/2020,16,6023,24,4698
Madera,8/2/2020,1,74,0,18
Marin,8/2/2020,0,111,0,43
Mariposa,8/2/2020,0,2,0,2
Mendocino,8/2/2020,0,12,0,1
Merced,8/2/2020,0,109,0,29
Modoc,8/2/2020,0,0,0,0
Mono,8/2/2020,0,2,0,1
Monterey,8/2/2020,1,49,0,28
Napa,8/2/2020,0,10,0,8
Nevada,8/2/2020,0,6,0,2
Orange,8/2/2020,7,1282,3,651
Placer,8/2/2020,0,31,1,15
Plumas,8/2/2020,0,0,0,0
Riverside,8/2/2020,4,1106,31,735
Sacramento,8/2/2020,6,311,1,142
San Benito,8/2/2020,0,6,0,2
San Bernardino,8/2/2020,9,986,3,443
San Diego,8/2/2020,2,703,0,565
San Francisco,8/2/2020,0,95,0,60
San Joaquin,8/2/2020,4,397,0,189
San Luis Obispo,8/2/2020,0,28,1,14
San Mateo,8/2/2020,0,147,0,115
Santa Barbara,8/2/2020,0,116,0,59
Santa Clara,8/2/2020,0,318,1,172
Santa Cruz,8/2/2020,0,6,0,4
Shasta,8/2/2020,0,20,0,9
Sierra,8/2/2020,0,0,0,0
Siskiyou,8/2/2020,0,0,0,0
Solano,8/2/2020,0,62,0,29
Sonoma,8/2/2020,0,60,4,33
Stanislaus,8/2/2020,9,212,0,96
Sutter,8/2/2020,1,8,0,6
Tehama,8/2/2020,0,1,0,1
Trinity,8/2/2020,0,0,0,0
Tulare,8/2/2020,3,240,0,188
Tuolumne,8/2/2020,0,2,0,0
Ventura,8/2/2020,0,132,0,73
Yolo,8/2/2020,1,53,0,37
Yuba,8/2/2020,0,4,0,1
Alameda,8/1/2020,4,278,1,188
Alpine,8/1/2020,0,0,0,0
Amador,8/1/2020,1,13,0,0
Butte,8/1/2020,1,22,2,9
Calaveras,8/1/2020,0,3,0,1
California,8/1/2020,129,14333,157,9252
Colusa,8/1/2020,0,6,0,2
Contra Costa,8/1/2020,1,198,3,116
Del Norte,8/1/2020,0,0,0,0
El Dorado,8/1/2020,0,3,0,1
Fresno,8/1/2020,4,404,16,149
Glenn,8/1/2020,0,3,0,1
Humboldt,8/1/2020,0,4,0,4
Imperial,8/1/2020,2,316,1,156
Inyo,8/1/2020,3,6,0,1
Kern,8/1/2020,6,344,3,176
Kings,8/1/2020,1,71,2,47
Lake,8/1/2020,0,2,0,1
Lassen,8/1/2020,0,0,0,0
Los Angeles,8/1/2020,35,6007,46,4674
Madera,8/1/2020,1,73,-1,18
Marin,8/1/2020,1,111,0,43
Mariposa,8/1/2020,0,2,0,2
Mendocino,8/1/2020,0,12,0,1
Merced,8/1/2020,5,109,-1,29
Modoc,8/1/2020,0,0,0,0
Mono,8/1/2020,0,2,0,1
Monterey,8/1/2020,2,48,4,28
Napa,8/1/2020,0,10,1,8
Nevada,8/1/2020,1,6,0,2
Orange,8/1/2020,11,1275,28,648
Placer,8/1/2020,1,31,0,14
Plumas,8/1/2020,0,0,0,0
Riverside,8/1/2020,5,1102,10,704
Sacramento,8/1/2020,10,305,9,141
San Benito,8/1/2020,0,6,0,2
San Bernardino,8/1/2020,11,977,6,440
San Diego,8/1/2020,5,701,4,565
San Francisco,8/1/2020,3,95,0,60
San Joaquin,8/1/2020,4,393,12,189
San Luis Obispo,8/1/2020,0,28,1,13
San Mateo,8/1/2020,0,147,0,115
Santa Barbara,8/1/2020,2,116,1,59
Santa Clara,8/1/2020,1,318,0,171
Santa Cruz,8/1/2020,0,6,0,4
Shasta,8/1/2020,0,20,0,9
Sierra,8/1/2020,0,0,0,0
Siskiyou,8/1/2020,0,0,0,0
Solano,8/1/2020,0,62,0,29
Sonoma,8/1/2020,4,60,2,29
Stanislaus,8/1/2020,2,203,2,96
Sutter,8/1/2020,1,7,0,6
Tehama,8/1/2020,0,1,0,1
Trinity,8/1/2020,0,0,0,0
Tulare,8/1/2020,1,237,4,188
Tuolumne,8/1/2020,0,2,0,0
Ventura,8/1/2020,0,132,2,73
Yolo,8/1/2020,0,52,-1,37
Yuba,8/1/2020,0,4,0,1
Alameda,7/31/2020,6,274,2,187
Alpine,7/31/2020,0,0,0,0
Amador,7/31/2020,3,12,0,0
Butte,7/31/2020,0,21,0,7
Calaveras,7/31/2020,0,3,0,1
California,7/31/2020,148,14204,156,9095
Colusa,7/31/2020,0,6,0,2
Contra Costa,7/31/2020,1,197,1,113
Del Norte,7/31/2020,0,0,0,0
El Dorado,7/31/2020,0,3,0,1
Fresno,7/31/2020,4,400,0,133
Glenn,7/31/2020,1,3,0,1
Humboldt,7/31/2020,0,4,0,4
Imperial,7/31/2020,2,314,4,155
Inyo,7/31/2020,2,3,0,1
Kern,7/31/2020,4,338,2,173
Kings,7/31/2020,3,70,2,45
Lake,7/31/2020,0,2,0,1
Lassen,7/31/2020,0,0,0,0
Los Angeles,7/31/2020,49,5972,64,4628
Madera,7/31/2020,3,72,1,19
Marin,7/31/2020,1,110,4,43
Mariposa,7/31/2020,0,2,1,2
Mendocino,7/31/2020,0,12,0,1
Merced,7/31/2020,3,104,0,30
Modoc,7/31/2020,0,0,0,0
Mono,7/31/2020,0,2,0,1
Monterey,7/31/2020,0,46,0,24
Napa,7/31/2020,0,10,0,7
Nevada,7/31/2020,0,5,0,2
Orange,7/31/2020,2,1264,13,620
