county,date,all_hospital_beds,icu_available_beds
Monterey,4/13/2020,0,21
Kern,4/13/2020,0,49
Amador,4/13/2020,0,3
Alameda,4/13/2020,0,58
Placer,4/13/2020,0,10
Sacramento,4/13/2020,0,65
Lake,4/13/2020,0,3
Solano,4/13/2020,0,27
Orange,4/13/2020,0,205
San Luis Obispo,4/13/2020,0,20
Madera,4/13/2020,0,8
San Benito,4/13/2020,0,2
Tuolumne,4/13/2020,0,6
Los Angeles,4/13/2020,0,632
Modoc,4/13/2020,0,0
Ventura,4/13/2020,0,35
Lassen,4/13/2020,0,0
Siskiyou,4/13/2020,0,3
Humboldt,4/13/2020,0,10
San Francisco,4/13/2020,0,61
Mariposa,4/13/2020,0,0
Imperial,4/13/2020,0,6
San Mateo,4/13/2020,0,26
Butte,4/13/2020,0,3
Nevada,4/13/2020,0,5
Marin,4/13/2020,0,12
San Bernardino,4/13/2020,0,135
Yuba,4/13/2020,0,8
Glenn,4/13/2020,0,0
Mendocino,4/13/2020,0,6
Del Norte,4/13/2020,0,3
San Joaquin,4/13/2020,0,14
Sutter,4/13/2020,0,0
Colusa,4/13/2020,0,6
Yolo,4/13/2020,0,14
Shasta,4/13/2020,0,6
Napa,4/13/2020,0,9
Santa Cruz,4/13/2020,0,1
Merced,4/13/2020,0,5
Stanislaus,4/13/2020,0,45
Plumas,4/13/2020,0,0
Mono,4/13/2020,0,2
Trinity,4/13/2020,0,0
Sacramento,4/14/2020,0,59
Fresno,4/14/2020,0,42
Shasta,4/14/2020,0,9
Inyo,4/14/2020,0,5
Imperial,4/14/2020,0,3
Yuba,4/14/2020,0,7
Plumas,4/14/2020,0,0
Contra Costa,4/14/2020,0,61
Tuolumne,4/14/2020,0,1
Madera,4/14/2020,0,7
Lassen,4/14/2020,0,0
Yolo,4/14/2020,0,12
Santa Cruz,4/14/2020,0,3
Mariposa,4/14/2020,0,0
San Joaquin,4/14/2020,0,12
Siskiyou,4/14/2020,0,2
Marin,4/14/2020,0,9
Kern,4/14/2020,0,45
Glenn,4/14/2020,0,0
Nevada,4/14/2020,0,7
Santa Clara,4/14/2020,0,104
Amador,4/14/2020,0,4
Del Norte,4/14/2020,0,4
Calaveras,4/14/2020,0,12
San Luis Obispo,4/14/2020,0,18
Kings,4/14/2020,0,2
Sonoma,4/14/2020,0,23
Placer,4/14/2020,0,9
Sutter,4/14/2020,0,0
Ventura,4/14/2020,0,43
San Benito,4/14/2020,0,2
Mendocino,4/14/2020,0,6
San Bernardino,4/14/2020,0,117
Humboldt,4/14/2020,0,10
Merced,4/14/2020,0,4
Stanislaus,4/14/2020,0,50
Colusa,4/14/2020,0,6
Tulare,4/14/2020,0,18
Butte,4/14/2020,0,4
Mono,4/14/2020,0,2
San Mateo,4/14/2020,0,25
Lake,4/14/2020,0,3
Monterey,4/14/2020,0,25
Trinity,4/14/2020,0,0
Riverside,4/14/2020,0,141
Orange,4/14/2020,0,259
Los Angeles,4/14/2020,0,614
Santa Barbara,4/14/2020,0,64
Solano,4/14/2020,0,27
San Diego,4/14/2020,0,162
Alameda,4/14/2020,0,61
Napa,4/14/2020,0,8
El Dorado,4/14/2020,0,12
Modoc,4/14/2020,0,0
San Francisco,4/14/2020,0,69
Tehama,4/14/2020,0,4
Mendocino,4/15/2020,0,8
Los Angeles,4/15/2020,0,566
Kings,4/15/2020,0,3
San Diego,4/15/2020,0,148
San Mateo,4/15/2020,0,27
Tehama,4/15/2020,0,7
Contra Costa,4/15/2020,0,76
Mariposa,4/15/2020,0,0
Sutter,4/15/2020,0,0
San Joaquin,4/15/2020,0,27
Modoc,4/15/2020,0,0
San Bernardino,4/15/2020,0,61
Fresno,4/15/2020,0,44
Napa,4/15/2020,0,8
Riverside,4/15/2020,0,112
Marin,4/15/2020,0,11
Siskiyou,4/15/2020,0,3
Placer,4/15/2020,0,12
Solano,4/15/2020,0,30
Stanislaus,4/15/2020,0,33
El Dorado,4/15/2020,0,12
Shasta,4/15/2020,0,13
Calaveras,4/15/2020,0,10
Lake,4/15/2020,0,1
Humboldt,4/15/2020,0,11
Plumas,4/15/2020,0,0
Del Norte,4/15/2020,0,4
Glenn,4/15/2020,0,0
Sacramento,4/15/2020,0,55
Kern,4/15/2020,0,47
Santa Cruz,4/15/2020,0,5
Inyo,4/15/2020,0,6
San Francisco,4/15/2020,0,76
Monterey,4/15/2020,0,22
Alameda,4/15/2020,0,70
Sonoma,4/15/2020,0,25
Butte,4/15/2020,0,6
Mono,4/15/2020,0,2
San Luis Obispo,4/15/2020,0,28
Yuba,4/15/2020,0,8
San Benito,4/15/2020,0,4
Madera,4/15/2020,0,6
Lassen,4/15/2020,0,0
Imperial,4/15/2020,0,2
Colusa,4/15/2020,0,6
Ventura,4/15/2020,0,37
Tulare,4/15/2020,0,22
Santa Clara,4/15/2020,0,92
Trinity,4/15/2020,0,0
Nevada,4/15/2020,0,2
Merced,4/15/2020,0,5
Amador,4/15/2020,0,2
Yolo,4/15/2020,0,14
Tuolumne,4/15/2020,0,3
Orange,4/15/2020,0,235
Santa Barbara,4/15/2020,0,61
Sacramento,4/16/2020,0,43
Siskiyou,4/16/2020,0,4
Tehama,4/16/2020,0,5
San Mateo,4/16/2020,0,26
Monterey,4/16/2020,0,23
Santa Cruz,4/16/2020,0,7
Sonoma,4/16/2020,0,28
Del Norte,4/16/2020,0,2
Napa,4/16/2020,0,2
Tuolumne,4/16/2020,0,2
Humboldt,4/16/2020,0,-1
Nevada,4/16/2020,0,2
Imperial,4/16/2020,0,3
Lake,4/16/2020,0,1
Colusa,4/16/2020,0,5
Mariposa,4/16/2020,0,0
Solano,4/16/2020,0,28
Ventura,4/16/2020,0,38
Butte,4/16/2020,0,8
Glenn,4/16/2020,0,0
Santa Clara,4/16/2020,0,89
Marin,4/16/2020,0,15
Amador,4/16/2020,0,5
Mono,4/16/2020,0,2
Sutter,4/16/2020,0,0
Merced,4/16/2020,0,7
Mendocino,4/16/2020,0,8
Orange,4/16/2020,0,258
Shasta,4/16/2020,0,14
Riverside,4/16/2020,0,123
Inyo,4/16/2020,0,5
Tulare,4/16/2020,0,17
San Benito,4/16/2020,0,2
San Francisco,4/16/2020,0,64
Stanislaus,4/16/2020,0,25
Yuba,4/16/2020,0,6
Fresno,4/16/2020,0,48
Madera,4/16/2020,0,6
Placer,4/16/2020,0,15
Los Angeles,4/16/2020,0,608
Contra Costa,4/16/2020,0,61
Trinity,4/16/2020,0,0
Calaveras,4/16/2020,0,10
San Bernardino,4/16/2020,0,83
Lassen,4/16/2020,0,0
Plumas,4/16/2020,0,0
Kings,4/16/2020,0,5
San Luis Obispo,4/16/2020,0,32
Yolo,4/16/2020,0,15
Santa Barbara,4/16/2020,0,62
Kern,4/16/2020,0,57
Modoc,4/16/2020,0,0
Alameda,4/16/2020,0,66
El Dorado,4/16/2020,0,14
San Diego,4/16/2020,0,151
San Joaquin,4/16/2020,0,28
Marin,4/17/2020,0,15
San Bernardino,4/17/2020,0,82
Kings,4/17/2020,0,0
Butte,4/17/2020,0,7
Lassen,4/17/2020,0,0
Riverside,4/17/2020,0,119
Alameda,4/17/2020,0,55
Mariposa,4/17/2020,0,0
Sonoma,4/17/2020,0,33
Del Norte,4/17/2020,0,3
Stanislaus,4/17/2020,0,22
Kern,4/17/2020,0,59
Yolo,4/17/2020,0,14
Glenn,4/17/2020,0,0
Siskiyou,4/17/2020,0,4
Santa Clara,4/17/2020,0,86
Modoc,4/17/2020,0,0
Lake,4/17/2020,0,3
Sutter,4/17/2020,0,0
Mono,4/17/2020,0,2
Madera,4/17/2020,0,7
Sacramento,4/17/2020,0,38
Nevada,4/17/2020,0,0
San Diego,4/17/2020,0,157
Napa,4/17/2020,0,13
Humboldt,4/17/2020,0,1
Trinity,4/17/2020,0,0
San Benito,4/17/2020,0,2
Shasta,4/17/2020,0,13
Colusa,4/17/2020,0,5
Fresno,4/17/2020,0,52
Mendocino,4/17/2020,0,7
Inyo,4/17/2020,0,5
Imperial,4/17/2020,0,3
Santa Barbara,4/17/2020,0,63
San Luis Obispo,4/17/2020,0,32
San Francisco,4/17/2020,0,66
San Joaquin,4/17/2020,0,26
Los Angeles,4/17/2020,0,593
Monterey,4/17/2020,0,22
San Mateo,4/17/2020,0,22
Tehama,4/17/2020,0,5
Orange,4/17/2020,0,274
Amador,4/17/2020,0,3
Tuolumne,4/17/2020,0,2
Tulare,4/17/2020,0,6
Placer,4/17/2020,0,16
Santa Cruz,4/17/2020,0,6
Solano,4/17/2020,0,36
El Dorado,4/17/2020,0,12
Calaveras,4/17/2020,0,9
Contra Costa,4/17/2020,0,59
Merced,4/17/2020,0,3
Yuba,4/17/2020,0,4
Ventura,4/17/2020,0,37
Plumas,4/17/2020,0,0
Contra Costa,4/18/2020,0,79
Yuba,4/18/2020,0,5
Humboldt,4/18/2020,0,5
Solano,4/18/2020,0,34
Kings,4/18/2020,0,1
Tehama,4/18/2020,0,4
San Joaquin,4/18/2020,0,38
Marin,4/18/2020,0,13
Yolo,4/18/2020,0,14
Sutter,4/18/2020,0,0
Glenn,4/18/2020,0,0
Napa,4/18/2020,0,13
Tuolumne,4/18/2020,0,1
Placer,4/18/2020,0,6
Fresno,4/18/2020,0,51
Mono,4/18/2020,0,2
El Dorado,4/18/2020,0,11
Mariposa,4/18/2020,0,0
Madera,4/18/2020,0,7
Imperial,4/18/2020,0,2
Del Norte,4/18/2020,0,6
San Benito,4/18/2020,0,2
Ventura,4/18/2020,0,35
Riverside,4/18/2020,0,133
Trinity,4/18/2020,0,0
Inyo,4/18/2020,0,4
Kern,4/18/2020,0,56
Santa Barbara,4/18/2020,0,60
Colusa,4/18/2020,0,6
Modoc,4/18/2020,0,0
Siskiyou,4/18/2020,0,4
Shasta,4/18/2020,0,13
Orange,4/18/2020,0,263
Nevada,4/18/2020,0,4
Stanislaus,4/18/2020,0,31
Lassen,4/18/2020,0,0
Alameda,4/18/2020,0,62
Sonoma,4/18/2020,0,32
Calaveras,4/18/2020,0,11
Amador,4/18/2020,0,3
Merced,4/18/2020,0,4
Butte,4/18/2020,0,11
Lake,4/18/2020,0,6
Tulare,4/18/2020,0,11
Santa Cruz,4/18/2020,0,12
Plumas,4/18/2020,0,0
San Mateo,4/18/2020,0,37
San Bernardino,4/18/2020,0,107
San Luis Obispo,4/18/2020,0,23
Mendocino,4/18/2020,0,9
Santa Clara,4/18/2020,0,84
Los Angeles,4/18/2020,0,579
Monterey,4/18/2020,0,38
Sacramento,4/18/2020,0,58
San Diego,4/18/2020,0,164
San Francisco,4/18/2020,0,75
Plumas,4/19/2020,0,0
San Joaquin,4/19/2020,0,32
Napa,4/19/2020,0,14
Del Norte,4/19/2020,0,3
Trinity,4/19/2020,0,0
Mono,4/19/2020,0,2
Shasta,4/19/2020,0,11
Santa Barbara,4/19/2020,0,60
Santa Clara,4/19/2020,0,105
Contra Costa,4/19/2020,0,69
San Luis Obispo,4/19/2020,0,27
San Francisco,4/19/2020,0,76
Ventura,4/19/2020,0,33
San Mateo,4/19/2020,0,22
Solano,4/19/2020,0,40
El Dorado,4/19/2020,0,11
Madera,4/19/2020,0,7
Riverside,4/19/2020,0,145
Stanislaus,4/19/2020,0,41
Sonoma,4/19/2020,0,27
Los Angeles,4/19/2020,0,577
Glenn,4/19/2020,0,0
Humboldt,4/19/2020,0,7
Colusa,4/19/2020,0,6
Lassen,4/19/2020,0,0
San Diego,4/19/2020,0,154
Inyo,4/19/2020,0,5
Orange,4/19/2020,0,248
Fresno,4/19/2020,0,59
San Benito,4/19/2020,0,3
Yuba,4/19/2020,0,5
Sacramento,4/19/2020,0,59
Placer,4/19/2020,0,6
Monterey,4/19/2020,0,26
Modoc,4/19/2020,0,0
San Bernardino,4/19/2020,0,107
Marin,4/19/2020,0,10
Alameda,4/19/2020,0,61
Kings,4/19/2020,0,0
Nevada,4/19/2020,0,4
Tehama,4/19/2020,0,5
Siskiyou,4/19/2020,0,4
Calaveras,4/19/2020,0,11
Mendocino,4/19/2020,0,9
Mariposa,4/19/2020,0,0
Merced,4/19/2020,0,4
Tuolumne,4/19/2020,0,2
Lake,4/19/2020,0,5
Tulare,4/19/2020,0,13
Sutter,4/19/2020,0,0
Imperial,4/19/2020,0,1
Butte,4/19/2020,0,11
Yolo,4/19/2020,0,21
Amador,4/19/2020,0,2
Santa Cruz,4/19/2020,0,13
Kern,4/19/2020,0,49
Shasta,4/20/2020,0,16
Imperial,4/20/2020,0,1
Glenn,4/20/2020,0,0
Kern,4/20/2020,0,51
Monterey,4/20/2020,0,23
Marin,4/20/2020,0,11
Yuba,4/20/2020,0,7
Merced,4/20/2020,0,6
Humboldt,4/20/2020,0,4
Modoc,4/20/2020,0,0
Inyo,4/20/2020,0,4
Riverside,4/20/2020,0,133
Sacramento,4/20/2020,0,62
Lassen,4/20/2020,0,0
Solano,4/20/2020,0,36
Lake,4/20/2020,0,0
Alameda,4/20/2020,0,59
Nevada,4/20/2020,0,7
Sutter,4/20/2020,0,0
Yolo,4/20/2020,0,14
Madera,4/20/2020,0,7
Del Norte,4/20/2020,0,1
Tulare,4/20/2020,0,15
San Francisco,4/20/2020,0,73
Plumas,4/20/2020,0,0
Kings,4/20/2020,0,3
Siskiyou,4/20/2020,0,5
Santa Cruz,4/20/2020,0,11
San Bernardino,4/20/2020,0,150
Ventura,4/20/2020,0,27
Trinity,4/20/2020,0,0
Amador,4/20/2020,0,4
San Joaquin,4/20/2020,0,18
Calaveras,4/20/2020,0,11
San Diego,4/20/2020,0,149
Mendocino,4/20/2020,0,7
Contra Costa,4/20/2020,0,75
Butte,4/20/2020,0,9
San Mateo,4/20/2020,0,19
Santa Barbara,4/20/2020,0,61
Placer,4/20/2020,0,15
Orange,4/20/2020,0,184
Sonoma,4/20/2020,0,29
San Luis Obispo,4/20/2020,0,28
Fresno,4/20/2020,0,55
El Dorado,4/20/2020,0,13
Mariposa,4/20/2020,0,0
San Benito,4/20/2020,0,3
Napa,4/20/2020,0,8
Colusa,4/20/2020,0,5
Los Angeles,4/20/2020,0,607
Santa Clara,4/20/2020,0,115
Stanislaus,4/20/2020,0,34
Tuolumne,4/20/2020,0,2
Mono,4/20/2020,0,2
Tehama,4/20/2020,0,6
San Bernardino,4/21/2020,2714,142
Santa Cruz,4/21/2020,351,16
Kern,4/21/2020,1171,57
Del Norte,4/21/2020,0,3
Napa,4/21/2020,387,9
Sutter,4/21/2020,0,0
Merced,4/21/2020,0,4
Tulare,4/21/2020,276,15
San Francisco,4/21/2020,738,79
Glenn,4/21/2020,0,0
Placer,4/21/2020,0,11
Mono,4/21/2020,17,2
Ventura,4/21/2020,976,25
San Benito,4/21/2020,25,2
Amador,4/21/2020,0,2
Santa Barbara,4/21/2020,415,82
Yuba,4/21/2020,445,16
Shasta,4/21/2020,279,16
Madera,4/21/2020,0,15
Tuolumne,4/21/2020,90,3
Imperial,4/21/2020,161,1
Stanislaus,4/21/2020,1400,72
Modoc,4/21/2020,20,0
Nevada,4/21/2020,58,7
Tehama,4/21/2020,0,3
Sonoma,4/21/2020,575,28
Yolo,4/21/2020,0,15
Inyo,4/21/2020,50,3
Mariposa,4/21/2020,0,0
Colusa,4/21/2020,80,4
Santa Clara,4/21/2020,2582,120
Lassen,4/21/2020,0,0
Lake,4/21/2020,58,6
Humboldt,4/21/2020,308,6
El Dorado,4/21/2020,155,12
San Luis Obispo,4/21/2020,303,25
Orange,4/21/2020,4213,277
Fresno,4/21/2020,764,46
Contra Costa,4/21/2020,1037,71
Trinity,4/21/2020,54,0
Mendocino,4/21/2020,151,9
Calaveras,4/21/2020,50,12
Marin,4/21/2020,242,11
Siskiyou,4/21/2020,36,5
Alameda,4/21/2020,591,66
Plumas,4/21/2020,9,0
Solano,4/21/2020,204,38
San Joaquin,4/21/2020,544,30
San Diego,4/21/2020,3776,161
Los Angeles,4/21/2020,13663,941
Kings,4/21/2020,223,6
Riverside,4/21/2020,2726,112
Butte,4/21/2020,424,19
San Mateo,4/21/2020,395,33
Sacramento,4/21/2020,50,72
Monterey,4/21/2020,875,68
San Benito,4/22/2020,25,1
Trinity,4/22/2020,54,0
Mariposa,4/22/2020,30,0
Colusa,4/22/2020,80,4
Alameda,4/22/2020,1141,46
Glenn,4/22/2020,0,0
Kern,4/22/2020,1167,58
Imperial,4/22/2020,161,1
Solano,4/22/2020,204,32
Fresno,4/22/2020,748,52
Sutter,4/22/2020,0,0
San Luis Obispo,4/22/2020,303,25
Santa Clara,4/22/2020,2741,157
Kings,4/22/2020,192,3
Yuba,4/22/2020,445,13
Siskiyou,4/22/2020,65,4
Merced,4/22/2020,0,4
Nevada,4/22/2020,57,8
San Joaquin,4/22/2020,632,25
Lake,4/22/2020,58,4
Amador,4/22/2020,0,3
Butte,4/22/2020,424,17
Del Norte,4/22/2020,0,3
Tulare,4/22/2020,226,25
San Mateo,4/22/2020,395,32
Tehama,4/22/2020,0,4
Orange,4/22/2020,4786,293
Shasta,4/22/2020,279,14
Sonoma,4/22/2020,596,27
Modoc,4/22/2020,12,0
Mendocino,4/22/2020,151,7
El Dorado,4/22/2020,165,13
Mono,4/22/2020,17,2
Lassen,4/22/2020,25,0
Los Angeles,4/22/2020,17405,1215
San Bernardino,4/22/2020,3830,167
Sacramento,4/22/2020,50,79
Contra Costa,4/22/2020,1031,75
Stanislaus,4/22/2020,1421,58
Riverside,4/22/2020,3668,176
Marin,4/22/2020,242,12
Madera,4/22/2020,568,22
Napa,4/22/2020,387,11
Placer,4/22/2020,0,10
San Diego,4/22/2020,5467,365
Santa Barbara,4/22/2020,427,88
Yolo,4/22/2020,0,14
Humboldt,4/22/2020,310,8
Ventura,4/22/2020,1049,33
Tuolumne,4/22/2020,151,2
Monterey,4/22/2020,875,95
Plumas,4/22/2020,9,0
San Francisco,4/22/2020,738,74
Santa Cruz,4/22/2020,351,10
Inyo,4/22/2020,50,4
Calaveras,4/22/2020,50,12
Fresno,4/23/2020,748,52
Kings,4/23/2020,192,4
Amador,4/23/2020,0,2
Sacramento,4/23/2020,737,80
Siskiyou,4/23/2020,65,4
Mono,4/23/2020,17,2
San Mateo,4/23/2020,517,35
Shasta,4/23/2020,645,16
Del Norte,4/23/2020,0,3
Lassen,4/23/2020,25,0
Monterey,4/23/2020,875,122
San Benito,4/23/2020,25,1
Humboldt,4/23/2020,310,4
Nevada,4/23/2020,116,6
Tehama,4/23/2020,106,4
San Luis Obispo,4/23/2020,526,30
Colusa,4/23/2020,80,4
Lake,4/23/2020,58,4
Yuba,4/23/2020,445,9
Napa,4/23/2020,387,2
El Dorado,4/23/2020,173,15
Santa Barbara,4/23/2020,717,90
Madera,4/23/2020,568,16
Plumas,4/23/2020,9,0
San Diego,4/23/2020,5501,389
Kern,4/23/2020,1429,63
Marin,4/23/2020,242,12
Trinity,4/23/2020,54,0
Orange,4/23/2020,5251,293
Butte,4/23/2020,424,14
Mendocino,4/23/2020,151,7
Sonoma,4/23/2020,615,48
Contra Costa,4/23/2020,1031,81
Calaveras,4/23/2020,50,11
San Joaquin,4/23/2020,1047,25
Glenn,4/23/2020,0,0
Mariposa,4/23/2020,30,0
Santa Clara,4/23/2020,2741,137
Tulare,4/23/2020,882,16
Santa Cruz,4/23/2020,351,9
San Bernardino,4/23/2020,4516,175
Tuolumne,4/23/2020,151,2
Los Angeles,4/23/2020,21107,1263
Imperial,4/23/2020,240,1
Solano,4/23/2020,204,31
Merced,4/23/2020,206,7
Inyo,4/23/2020,50,5
Sutter,4/23/2020,0,0
San Francisco,4/23/2020,1173,70
Yolo,4/23/2020,130,14
Modoc,4/23/2020,12,0
Placer,4/23/2020,0,11
Riverside,4/23/2020,3526,232
Alameda,4/23/2020,1129,95
Stanislaus,4/23/2020,1421,62
Ventura,4/23/2020,1305,47
San Luis Obispo,4/24/2020,526,24
Humboldt,4/24/2020,307,8
Orange,4/24/2020,5374,391
Del Norte,4/24/2020,0,6
Yuba,4/24/2020,445,10
Kern,4/24/2020,1715,59
Santa Clara,4/24/2020,2741,134
San Mateo,4/24/2020,517,40
San Bernardino,4/24/2020,4516,250
Modoc,4/24/2020,12,0
Merced,4/24/2020,206,6
Tulare,4/24/2020,882,19
Placer,4/24/2020,0,43
Santa Cruz,4/24/2020,351,12
Alameda,4/24/2020,1127,110
Colusa,4/24/2020,80,5
Sutter,4/24/2020,0,0
Siskiyou,4/24/2020,65,5
Mendocino,4/24/2020,151,9
Los Angeles,4/24/2020,20782,1378
Stanislaus,4/24/2020,1421,58
Napa,4/24/2020,387,7
Trinity,4/24/2020,54,0
Riverside,4/24/2020,3524,222
Amador,4/24/2020,0,6
El Dorado,4/24/2020,173,12
Inyo,4/24/2020,89,5
San Benito,4/24/2020,25,2
Fresno,4/24/2020,748,47
Santa Barbara,4/24/2020,717,80
Yolo,4/24/2020,130,17
Monterey,4/24/2020,875,112
Plumas,4/24/2020,9,0
Glenn,4/24/2020,0,0
Nevada,4/24/2020,116,6
Kings,4/24/2020,192,4
Shasta,4/24/2020,645,16
Mono,4/24/2020,17,2
Imperial,4/24/2020,248,6
Lake,4/24/2020,58,4
Tuolumne,4/24/2020,151,4
Lassen,4/24/2020,25,0
Calaveras,4/24/2020,50,11
San Diego,4/24/2020,5606,408
Tehama,4/24/2020,106,4
Mariposa,4/24/2020,30,0
Sonoma,4/24/2020,616,45
Sacramento,4/24/2020,737,121
Contra Costa,4/24/2020,1031,87
San Joaquin,4/24/2020,1047,26
Butte,4/24/2020,424,18
Madera,4/24/2020,568,11
Solano,4/24/2020,204,32
San Francisco,4/24/2020,1173,108
Marin,4/24/2020,242,12
Ventura,4/24/2020,1283,40
Merced,4/25/2020,206,9
Placer,4/25/2020,340,106
Riverside,4/25/2020,3550,235
Shasta,4/25/2020,645,11
Mariposa,4/25/2020,30,0
Trinity,4/25/2020,54,0
Santa Clara,4/25/2020,3331,203
Siskiyou,4/25/2020,65,5
Glenn,4/25/2020,0,0
Tulare,4/25/2020,882,22
San Mateo,4/25/2020,790,43
Ventura,4/25/2020,1286,51
Kings,4/25/2020,199,5
Sonoma,4/25/2020,789,64
Santa Cruz,4/25/2020,354,4
Mendocino,4/25/2020,151,10
San Diego,4/25/2020,5561,395
El Dorado,4/25/2020,155,11
Madera,4/25/2020,568,20
San Luis Obispo,4/25/2020,526,28
Monterey,4/25/2020,875,111
Nevada,4/25/2020,110,2
Orange,4/25/2020,5370,394
Santa Barbara,4/25/2020,717,79
Sutter,4/25/2020,0,0
San Benito,4/25/2020,25,0
Marin,4/25/2020,358,16
Colusa,4/25/2020,80,4
Contra Costa,4/25/2020,1464,154
Mono,4/25/2020,17,2
Humboldt,4/25/2020,308,4
Kern,4/25/2020,1715,56
Solano,4/25/2020,592,61
Fresno,4/25/2020,2014,86
Napa,4/25/2020,387,1
Inyo,4/25/2020,89,6
Tehama,4/25/2020,106,4
Sacramento,4/25/2020,1261,184
Yolo,4/25/2020,130,18
Lassen,4/25/2020,25,0
Amador,4/25/2020,0,5
San Francisco,4/25/2020,1412,132
San Bernardino,4/25/2020,4496,277
Tuolumne,4/25/2020,151,4
Plumas,4/25/2020,9,0
Del Norte,4/25/2020,0,0
Alameda,4/25/2020,1748,197
Butte,4/25/2020,424,14
Calaveras,4/25/2020,50,11
San Joaquin,4/25/2020,1146,20
Stanislaus,4/25/2020,1573,90
Lake,4/25/2020,58,3
Yuba,4/25/2020,445,6
Imperial,4/25/2020,249,5
Modoc,4/25/2020,12,0
Los Angeles,4/25/2020,20233,1359
Orange,4/26/2020,5370,378
Amador,4/26/2020,0,6
Santa Barbara,4/26/2020,717,85
Yuba,4/26/2020,445,10
Lake,4/26/2020,58,5
Contra Costa,4/26/2020,1464,150
Sonoma,4/26/2020,789,63
Santa Cruz,4/26/2020,354,5
Mono,4/26/2020,17,2
Sutter,4/26/2020,0,0
Monterey,4/26/2020,875,113
San Francisco,4/26/2020,1412,126
Nevada,4/26/2020,110,5
Butte,4/26/2020,424,18
San Benito,4/26/2020,25,0
Lassen,4/26/2020,25,0
Fresno,4/26/2020,2014,79
San Mateo,4/26/2020,790,43
San Luis Obispo,4/26/2020,526,21
Merced,4/26/2020,206,6
Humboldt,4/26/2020,305,4
San Bernardino,4/26/2020,4496,201
Del Norte,4/26/2020,0,5
Modoc,4/26/2020,12,0
Yolo,4/26/2020,130,23
Shasta,4/26/2020,645,10
San Joaquin,4/26/2020,1146,23
Solano,4/26/2020,592,62
Siskiyou,4/26/2020,65,5
Glenn,4/26/2020,0,0
Kern,4/26/2020,1706,50
Stanislaus,4/26/2020,1571,97
Tulare,4/26/2020,882,21
Mendocino,4/26/2020,151,12
Alameda,4/26/2020,1748,191
Mariposa,4/26/2020,30,0
Sacramento,4/26/2020,1255,171
Marin,4/26/2020,358,19
Plumas,4/26/2020,9,0
San Diego,4/26/2020,5552,427
El Dorado,4/26/2020,155,7
Calaveras,4/26/2020,50,11
Los Angeles,4/26/2020,20162,1262
Colusa,4/26/2020,80,4
Placer,4/26/2020,340,101
Napa,4/26/2020,387,8
Inyo,4/26/2020,89,6
Madera,4/26/2020,568,20
Tehama,4/26/2020,106,3
Trinity,4/26/2020,54,0
Ventura,4/26/2020,1282,55
Tuolumne,4/26/2020,151,4
Kings,4/26/2020,199,6
Santa Clara,4/26/2020,3331,194
Imperial,4/26/2020,252,5
Riverside,4/26/2020,3625,230
Mono,4/27/2020,17,2
Kings,4/27/2020,199,5
Yuba,4/27/2020,445,13
Imperial,4/27/2020,247,4
San Joaquin,4/27/2020,1146,25
Lake,4/27/2020,58,5
Inyo,4/27/2020,50,6
Riverside,4/27/2020,3649,208
San Luis Obispo,4/27/2020,526,37
Calaveras,4/27/2020,50,12
San Diego,4/27/2020,5544,377
El Dorado,4/27/2020,155,7
Fresno,4/27/2020,2013,89
Solano,4/27/2020,592,60
San Mateo,4/27/2020,790,62
Glenn,4/27/2020,0,0
Nevada,4/27/2020,103,2
Lassen,4/27/2020,25,0
Modoc,4/27/2020,12,0
Stanislaus,4/27/2020,1573,90
Ventura,4/27/2020,1282,36
Napa,4/27/2020,387,8
Marin,4/27/2020,358,26
San Bernardino,4/27/2020,4556,183
Colusa,4/27/2020,80,4
Kern,4/27/2020,1702,53
Orange,4/27/2020,5370,370
Plumas,4/27/2020,9,0
Amador,4/27/2020,0,5
Santa Barbara,4/27/2020,717,82
Alameda,4/27/2020,1748,183
San Francisco,4/27/2020,1412,149
Del Norte,4/27/2020,0,5
Humboldt,4/27/2020,305,4
Mendocino,4/27/2020,151,7
Sonoma,4/27/2020,789,63
Santa Cruz,4/27/2020,354,3
Mariposa,4/27/2020,30,0
Santa Clara,4/27/2020,3331,206
Butte,4/27/2020,424,22
Sutter,4/27/2020,0,0
Madera,4/27/2020,568,10
Yolo,4/27/2020,130,15
San Benito,4/27/2020,25,0
Monterey,4/27/2020,875,120
Tehama,4/27/2020,106,3
Sacramento,4/27/2020,1238,164
Los Angeles,4/27/2020,20205,1226
Merced,4/27/2020,206,7
Contra Costa,4/27/2020,1485,158
Siskiyou,4/27/2020,65,3
Tulare,4/27/2020,898,27
Tuolumne,4/27/2020,151,2
Placer,4/27/2020,340,111
Trinity,4/27/2020,54,0
Shasta,4/27/2020,645,12
Fresno,4/28/2020,2007,87
Stanislaus,4/28/2020,1573,92
Sutter,4/28/2020,0,0
Humboldt,4/28/2020,305,5
Sonoma,4/28/2020,789,52
Lassen,4/28/2020,25,0
Solano,4/28/2020,592,61
Mariposa,4/28/2020,30,0
Siskiyou,4/28/2020,65,4
Placer,4/28/2020,340,103
Santa Clara,4/28/2020,3331,197
Trinity,4/28/2020,54,0
Tuolumne,4/28/2020,151,1
Santa Barbara,4/28/2020,717,81
Yolo,4/28/2020,130,10
Del Norte,4/28/2020,0,3
Marin,4/28/2020,358,19
Shasta,4/28/2020,645,6
