county,date,all_hospital_beds,icu_available_beds
Sacramento,2020-06-26,2510,78
Merced,2020-06-26,242,4
Alameda,2020-06-26,2968,123
San Francisco,2020-06-26,2647,89
Mariposa,2020-06-26,30,0
Butte,2020-06-26,448,11
Mendocino,2020-06-26,180,6
Santa Clara,2020-06-26,3438,188
Shasta,2020-06-26,667,3
Modoc,2020-06-26,41,0
Plumas,2020-06-26,45,0
Del Norte,2020-06-26,51,2
Inyo,2020-06-26,42,4
San Diego,2020-06-26,6176,310
Orange,2020-06-26,6976,396
Marin,2020-06-26,390,13
Stanislaus,2020-06-26,1369,84
Lassen,2020-06-26,25,0
Trinity,2020-06-26,54,0
El Dorado,2020-06-26,235,9
Mono,2020-06-26,40,1
Contra Costa,2020-06-26,1579,132
San Benito,2020-06-26,25,1
Imperial,2020-06-26,237,10
Tulare,2020-06-26,835,11
Placer,2020-06-26,753,33
Colusa,2020-06-26,88,6
Humboldt,2020-06-26,352,2
Kern,2020-06-26,1742,73
Fresno,2020-06-26,2018,73
Madera,2020-06-26,528,15
San Mateo,2020-06-26,1089,55
Yolo,2020-06-26,186,3
Santa Cruz,2020-06-26,397,9
Lake,2020-06-26,110,1
Tuolumne,2020-06-26,151,2
Sonoma,2020-06-26,871,50
Los Angeles,2020-06-26,23565,1289
Santa Barbara,2020-06-26,717,74
Napa,2020-06-26,397,6
San Joaquin,2020-06-26,1430,44
Santa Clara,2020-06-27,3438,185
Trinity,2020-06-27,54,0
San Luis Obispo,2020-06-27,470,38
San Benito,2020-06-27,25,2
Yuba,2020-06-27,445,8
Del Norte,2020-06-27,51,0
Humboldt,2020-06-27,352,1
Shasta,2020-06-27,667,3
Sacramento,2020-06-27,2438,79
Tehama,2020-06-27,106,3
San Bernardino,2020-06-27,4821,124
San Francisco,2020-06-27,2647,103
Merced,2020-06-27,242,3
Mendocino,2020-06-27,180,5
San Joaquin,2020-06-27,1430,47
San Mateo,2020-06-27,1089,54
Mono,2020-06-27,40,2
Solano,2020-06-27,707,39
Ventura,2020-06-27,1348,46
Monterey,2020-06-27,824,84
Contra Costa,2020-06-27,1579,130
Butte,2020-06-27,448,5
Santa Barbara,2020-06-27,717,70
Imperial,2020-06-27,237,8
Riverside,2020-06-27,3980,88
Lake,2020-06-27,110,0
Placer,2020-06-27,753,36
Plumas,2020-06-27,45,0
Orange,2020-06-27,6976,401
Lassen,2020-06-27,25,0
Siskiyou,2020-06-27,65,5
Sutter,2020-06-27,14,0
Kings,2020-06-27,199,5
Tuolumne,2020-06-27,151,3
Madera,2020-06-27,528,15
El Dorado,2020-06-27,235,9
Fresno,2020-06-27,2016,73
Calaveras,2020-06-27,50,9
Yolo,2020-06-27,186,4
Santa Cruz,2020-06-27,397,4
Glenn,2020-06-27,47,0
Modoc,2020-06-27,41,0
Napa,2020-06-27,397,1
Nevada,2020-06-27,126,7
Amador,2020-06-27,51,0
Sonoma,2020-06-27,871,49
Marin,2020-06-27,390,16
Mariposa,2020-06-27,30,0
Colusa,2020-06-27,88,6
Tulare,2020-06-27,835,13
Los Angeles,2020-06-27,23683,1244
Stanislaus,2020-06-27,1364,86
Kern,2020-06-27,1742,70
Alameda,2020-06-27,2968,115
Inyo,2020-06-27,42,3
San Diego,2020-06-27,5950,320
Lassen,2020-06-28,25,0
Riverside,2020-06-28,3976,96
Los Angeles,2020-06-28,23562,1320
San Luis Obispo,2020-06-28,458,38
Alameda,2020-06-28,2968,124
Calaveras,2020-06-28,50,10
Kings,2020-06-28,199,1
Yuba,2020-06-28,445,17
El Dorado,2020-06-28,235,6
San Mateo,2020-06-28,1089,54
Orange,2020-06-28,6976,417
Placer,2020-06-28,753,33
Siskiyou,2020-06-28,65,4
Modoc,2020-06-28,41,0
Marin,2020-06-28,390,16
Lake,2020-06-28,110,1
Kern,2020-06-28,1742,75
Nevada,2020-06-28,125,2
Yolo,2020-06-28,186,1
Shasta,2020-06-28,667,7
Ventura,2020-06-28,1348,62
Santa Cruz,2020-06-28,397,7
Napa,2020-06-28,397,6
Colusa,2020-06-28,88,6
Santa Clara,2020-06-28,3438,187
Tulare,2020-06-28,835,5
Madera,2020-06-28,528,15
Inyo,2020-06-28,42,3
Fresno,2020-06-28,2012,68
Mariposa,2020-06-28,30,0
San Francisco,2020-06-28,2647,103
San Bernardino,2020-06-28,4821,124
Amador,2020-06-28,51,0
Stanislaus,2020-06-28,1365,83
Sonoma,2020-06-28,871,48
Sutter,2020-06-28,14,0
Mendocino,2020-06-28,180,5
Merced,2020-06-28,242,2
Tehama,2020-06-28,106,2
San Diego,2020-06-28,5865,314
Del Norte,2020-06-28,51,0
Contra Costa,2020-06-28,1579,130
San Benito,2020-06-28,25,3
Solano,2020-06-28,707,39
Plumas,2020-06-28,45,0
Santa Barbara,2020-06-28,717,73
Humboldt,2020-06-28,352,1
Imperial,2020-06-28,237,1
Butte,2020-06-28,448,4
Trinity,2020-06-28,54,0
Sacramento,2020-06-28,2435,70
San Joaquin,2020-06-28,1430,52
Glenn,2020-06-28,47,0
Mono,2020-06-28,40,2
Tuolumne,2020-06-28,151,1
Monterey,2020-06-28,824,79
Orange,2020-06-29,6976,410
Santa Clara,2020-06-29,3438,190
Colusa,2020-06-29,88,6
San Benito,2020-06-29,25,1
Solano,2020-06-29,707,42
Inyo,2020-06-29,42,2
Tuolumne,2020-06-29,151,0
Riverside,2020-06-29,4001,111
El Dorado,2020-06-29,235,9
Butte,2020-06-29,448,9
Tulare,2020-06-29,835,12
Lake,2020-06-29,110,1
Los Angeles,2020-06-29,23622,1239
Madera,2020-06-29,528,16
Merced,2020-06-29,242,3
Marin,2020-06-29,390,8
Sacramento,2020-06-29,2430,80
Santa Cruz,2020-06-29,397,12
Amador,2020-06-29,51,1
Calaveras,2020-06-29,50,10
Santa Barbara,2020-06-29,717,79
Monterey,2020-06-29,824,84
Ventura,2020-06-29,1346,45
Siskiyou,2020-06-29,65,4
Nevada,2020-06-29,127,1
Fresno,2020-06-29,2005,76
Glenn,2020-06-29,47,0
San Luis Obispo,2020-06-29,455,42
Imperial,2020-06-29,237,5
San Francisco,2020-06-29,2647,120
Lassen,2020-06-29,25,0
Stanislaus,2020-06-29,1363,74
Yolo,2020-06-29,186,1
Sonoma,2020-06-29,871,50
Del Norte,2020-06-29,51,0
Kern,2020-06-29,1742,74
San Mateo,2020-06-29,1089,55
Trinity,2020-06-29,54,0
Kings,2020-06-29,199,2
Tehama,2020-06-29,106,1
Sutter,2020-06-29,14,0
San Diego,2020-06-29,5848,324
Mendocino,2020-06-29,180,3
Humboldt,2020-06-29,352,2
Yuba,2020-06-29,445,11
Mariposa,2020-06-29,30,0
Modoc,2020-06-29,41,0
Alameda,2020-06-29,2968,138
Plumas,2020-06-29,45,0
Contra Costa,2020-06-29,1579,142
Placer,2020-06-29,753,33
Napa,2020-06-29,397,0
Mono,2020-06-29,40,2
Shasta,2020-06-29,667,7
San Bernardino,2020-06-29,4821,140
San Joaquin,2020-06-29,1430,53
Santa Barbara,2020-06-30,717,73
Los Angeles,2020-06-30,23639,1170
Lassen,2020-06-30,25,0
Imperial,2020-06-30,237,3
Calaveras,2020-06-30,50,10
Mariposa,2020-06-30,30,0
Mono,2020-06-30,40,2
Tuolumne,2020-06-30,151,1
Colusa,2020-06-30,88,6
San Francisco,2020-06-30,2647,113
El Dorado,2020-06-30,235,3
Madera,2020-06-30,528,17
Sonoma,2020-06-30,871,50
Del Norte,2020-06-30,51,0
San Luis Obispo,2020-06-30,456,42
Alameda,2020-06-30,2968,143
Lake,2020-06-30,110,1
Siskiyou,2020-06-30,65,6
Modoc,2020-06-30,41,0
Yuba,2020-06-30,445,8
Shasta,2020-06-30,667,9
Inyo,2020-06-30,42,3
Riverside,2020-06-30,4001,105
Orange,2020-06-30,6976,386
Tehama,2020-06-30,106,1
Sacramento,2020-06-30,2451,86
Mendocino,2020-06-30,180,4
Solano,2020-06-30,707,36
Kern,2020-06-30,1742,69
Plumas,2020-06-30,45,0
Kings,2020-06-30,199,2
San Bernardino,2020-06-30,4821,120
Nevada,2020-06-30,121,4
Sutter,2020-06-30,14,0
Monterey,2020-06-30,824,89
Fresno,2020-06-30,2016,74
San Mateo,2020-06-30,1089,49
Amador,2020-06-30,51,0
Placer,2020-06-30,753,35
San Joaquin,2020-06-30,1430,42
Stanislaus,2020-06-30,1363,78
Santa Cruz,2020-06-30,397,15
Tulare,2020-06-30,835,11
Contra Costa,2020-06-30,1579,140
Merced,2020-06-30,242,3
Butte,2020-06-30,448,9
San Benito,2020-06-30,25,0
Napa,2020-06-30,397,1
Glenn,2020-06-30,47,0
San Diego,2020-06-30,6164,335
Yolo,2020-06-30,186,0
Humboldt,2020-06-30,352,1
Trinity,2020-06-30,54,0
Santa Clara,2020-06-30,3438,177
Ventura,2020-06-30,1346,43
Marin,2020-06-30,390,5
Sacramento,2020-07-01,2491,89
Imperial,2020-07-01,237,6
Madera,2020-07-01,528,17
Marin,2020-07-01,390,5
Alameda,2020-07-01,2968,141
Siskiyou,2020-07-01,65,3
Riverside,2020-07-01,4014,106
Placer,2020-07-01,753,28
San Diego,2020-07-01,6183,319
Tulare,2020-07-01,835,9
Contra Costa,2020-07-01,1579,143
San Joaquin,2020-07-01,1430,47
Merced,2020-07-01,242,5
Santa Barbara,2020-07-01,717,62
Santa Cruz,2020-07-01,397,21
Glenn,2020-07-01,47,0
San Bernardino,2020-07-01,4564,95
Calaveras,2020-07-01,50,8
Tuolumne,2020-07-01,151,0
Napa,2020-07-01,397,41
Lassen,2020-07-01,25,0
Humboldt,2020-07-01,352,2
Kern,2020-07-01,1742,70
Orange,2020-07-01,5725,346
Amador,2020-07-01,51,0
Mendocino,2020-07-01,180,4
Mariposa,2020-07-01,30,0
Los Angeles,2020-07-01,21731,1092
Stanislaus,2020-07-01,1372,82
Solano,2020-07-01,707,36
Del Norte,2020-07-01,51,0
Yolo,2020-07-01,186,1
Fresno,2020-07-01,2028,80
Kings,2020-07-01,199,3
Ventura,2020-07-01,1328,47
Inyo,2020-07-01,42,4
Tehama,2020-07-01,106,4
Plumas,2020-07-01,45,0
Santa Clara,2020-07-01,3438,168
San Mateo,2020-07-01,1089,51
San Francisco,2020-07-01,2647,110
Monterey,2020-07-01,824,81
El Dorado,2020-07-01,235,4
Sutter,2020-07-01,14,0
Mono,2020-07-01,40,2
Modoc,2020-07-01,41,0
Lake,2020-07-01,110,1
Shasta,2020-07-01,667,6
Sonoma,2020-07-01,871,51
San Benito,2020-07-01,25,1
San Luis Obispo,2020-07-01,472,40
Nevada,2020-07-01,122,4
Trinity,2020-07-01,54,0
Butte,2020-07-01,428,3
Yuba,2020-07-01,445,7
Colusa,2020-07-01,88,6
San Francisco,2020-07-02,2647,102
Lassen,2020-07-02,25,0
Placer,2020-07-02,753,24
El Dorado,2020-07-02,235,7
Tehama,2020-07-02,106,1
San Benito,2020-07-02,25,1
Mariposa,2020-07-02,30,0
Trinity,2020-07-02,54,0
Tuolumne,2020-07-02,151,1
San Joaquin,2020-07-02,1430,54
Monterey,2020-07-02,824,84
Santa Cruz,2020-07-02,397,28
Sacramento,2020-07-02,2492,82
Imperial,2020-07-02,237,6
Kings,2020-07-02,199,1
Mono,2020-07-02,40,2
Madera,2020-07-02,528,21
Stanislaus,2020-07-02,1372,83
Amador,2020-07-02,51,0
San Bernardino,2020-07-02,4793,85
Santa Barbara,2020-07-02,717,61
Orange,2020-07-02,6694,326
Shasta,2020-07-02,667,8
Sutter,2020-07-02,14,0
Nevada,2020-07-02,114,4
Ventura,2020-07-02,1363,54
Los Angeles,2020-07-02,23057,1153
Solano,2020-07-02,707,38
Napa,2020-07-02,397,43
Kern,2020-07-02,1742,67
Riverside,2020-07-02,4014,92
Humboldt,2020-07-02,352,2
Contra Costa,2020-07-02,1579,140
Butte,2020-07-02,428,3
Yuba,2020-07-02,445,16
Inyo,2020-07-02,42,3
Siskiyou,2020-07-02,65,0
Marin,2020-07-02,390,12
Lake,2020-07-02,110,1
San Diego,2020-07-02,6182,337
Mendocino,2020-07-02,180,2
Merced,2020-07-02,242,2
Yolo,2020-07-02,186,4
Fresno,2020-07-02,2029,68
Santa Clara,2020-07-02,3438,172
Calaveras,2020-07-02,50,9
Del Norte,2020-07-02,51,1
Tulare,2020-07-02,835,23
Sonoma,2020-07-02,871,50
Plumas,2020-07-02,45,0
Modoc,2020-07-02,41,0
Alameda,2020-07-02,2968,129
San Luis Obispo,2020-07-02,475,40
Colusa,2020-07-02,88,6
Glenn,2020-07-02,47,0
San Mateo,2020-07-02,1089,49
Fresno,2020-07-03,2092,77
Santa Cruz,2020-07-03,397,26
Yolo,2020-07-03,186,1
Tuolumne,2020-07-03,151,0
Merced,2020-07-03,242,3
Madera,2020-07-03,528,8
Imperial,2020-07-03,298,17
Napa,2020-07-03,397,43
Marin,2020-07-03,392,11
Shasta,2020-07-03,667,7
Santa Barbara,2020-07-03,763,68
Mendocino,2020-07-03,180,1
Siskiyou,2020-07-03,65,2
Riverside,2020-07-03,4103,107
San Luis Obispo,2020-07-03,476,39
Ventura,2020-07-03,1549,56
San Benito,2020-07-03,25,0
San Mateo,2020-07-03,1119,57
Butte,2020-07-03,428,6
Mariposa,2020-07-03,30,0
Tulare,2020-07-03,835,25
Plumas,2020-07-03,45,0
Lassen,2020-07-03,65,0
Santa Clara,2020-07-03,3438,171
Mono,2020-07-03,40,2
San Joaquin,2020-07-03,1430,45
Amador,2020-07-03,51,1
Kern,2020-07-03,1832,80
Del Norte,2020-07-03,51,0
Humboldt,2020-07-03,352,2
Lake,2020-07-03,110,2
Sacramento,2020-07-03,2486,80
Calaveras,2020-07-03,50,12
Monterey,2020-07-03,845,85
Solano,2020-07-03,707,35
Nevada,2020-07-03,96,7
Kings,2020-07-03,199,0
San Diego,2020-07-03,6316,318
Glenn,2020-07-03,47,0
Sonoma,2020-07-03,862,48
Trinity,2020-07-03,54,0
San Bernardino,2020-07-03,4834,87
Yuba,2020-07-03,445,17
Stanislaus,2020-07-03,1367,78
Los Angeles,2020-07-03,23965,1189
Sutter,2020-07-03,14,0
Placer,2020-07-03,753,29
San Francisco,2020-07-03,2647,107
Modoc,2020-07-03,41,0
Colusa,2020-07-03,88,6
Inyo,2020-07-03,42,4
Tehama,2020-07-03,106,1
Orange,2020-07-03,7401,320
Contra Costa,2020-07-03,1579,141
El Dorado,2020-07-03,235,8
Alameda,2020-07-03,2968,126
Lassen,2020-07-04,65,0
Siskiyou,2020-07-04,65,3
Del Norte,2020-07-04,51,0
Sutter,2020-07-04,14,0
Merced,2020-07-04,242,4
Imperial,2020-07-04,298,16
Ventura,2020-07-04,1549,50
Contra Costa,2020-07-04,1562,135
Colusa,2020-07-04,88,6
Madera,2020-07-04,528,21
Mendocino,2020-07-04,180,2
Yolo,2020-07-04,186,1
Calaveras,2020-07-04,50,11
San Bernardino,2020-07-04,4834,117
Santa Barbara,2020-07-04,763,73
Santa Clara,2020-07-04,3438,186
Humboldt,2020-07-04,352,2
Tuolumne,2020-07-04,151,6
Mariposa,2020-07-04,30,0
Kings,2020-07-04,199,2
Alameda,2020-07-04,2968,137
Orange,2020-07-04,7401,403
Kern,2020-07-04,1832,80
Lake,2020-07-04,110,2
Trinity,2020-07-04,54,0
Plumas,2020-07-04,45,0
Butte,2020-07-04,408,4
Tehama,2020-07-04,106,0
Stanislaus,2020-07-04,1367,85
El Dorado,2020-07-04,235,7
Tulare,2020-07-04,835,17
Monterey,2020-07-04,845,88
Riverside,2020-07-04,4070,120
Nevada,2020-07-04,93,3
Modoc,2020-07-04,41,0
Fresno,2020-07-04,2094,78
Mono,2020-07-04,40,2
Solano,2020-07-04,707,44
San Benito,2020-07-04,25,0
San Joaquin,2020-07-04,1430,50
Amador,2020-07-04,51,0
Placer,2020-07-04,753,37
Santa Cruz,2020-07-04,397,25
Los Angeles,2020-07-04,23943,1336
Sonoma,2020-07-04,862,51
Shasta,2020-07-04,667,7
Yuba,2020-07-04,445,13
San Francisco,2020-07-04,2647,102
Inyo,2020-07-04,42,4
Napa,2020-07-04,397,0
San Mateo,2020-07-04,1057,63
Glenn,2020-07-04,47,0
San Luis Obispo,2020-07-04,476,38
San Diego,2020-07-04,6267,344
Marin,2020-07-04,392,9
Sacramento,2020-07-04,2465,87
Calaveras,2020-07-05,50,10
Alameda,2020-07-05,2968,134
Yolo,2020-07-05,186,0
El Dorado,2020-07-05,235,7
San Mateo,2020-07-05,1050,67
Sutter,2020-07-05,14,0
Modoc,2020-07-05,41,0
Lake,2020-07-05,110,2
Santa Clara,2020-07-05,3438,198
Mariposa,2020-07-05,30,0
Kings,2020-07-05,199,5
Contra Costa,2020-07-05,1579,150
Tuolumne,2020-07-05,151,2
Trinity,2020-07-05,54,0
Placer,2020-07-05,753,35
Siskiyou,2020-07-05,65,5
Plumas,2020-07-05,45,0
Santa Cruz,2020-07-05,397,30
Santa Barbara,2020-07-05,763,72
Kern,2020-07-05,1832,74
Amador,2020-07-05,51,0
Sacramento,2020-07-05,2428,89
Lassen,2020-07-05,65,0
Solano,2020-07-05,707,40
Monterey,2020-07-05,845,91
Riverside,2020-07-05,4065,130
San Bernardino,2020-07-05,4834,112
Nevada,2020-07-05,89,3
Glenn,2020-07-05,47,0
Yuba,2020-07-05,445,6
Shasta,2020-07-05,667,5
San Benito,2020-07-05,25,0
Ventura,2020-07-05,1549,39
Merced,2020-07-05,242,3
Colusa,2020-07-05,88,6
Marin,2020-07-05,392,7
San Joaquin,2020-07-05,1430,45
Sonoma,2020-07-05,862,52
Humboldt,2020-07-05,352,2
Napa,2020-07-05,397,5
Stanislaus,2020-07-05,1367,88
Madera,2020-07-05,528,18
Orange,2020-07-05,7401,418
Los Angeles,2020-07-05,23936,1295
San Diego,2020-07-05,6250,350
Imperial,2020-07-05,298,15
Mendocino,2020-07-05,180,2
Fresno,2020-07-05,2090,81
Tulare,2020-07-05,835,17
San Luis Obispo,2020-07-05,451,41
Tehama,2020-07-05,106,1
Inyo,2020-07-05,42,3
Mono,2020-07-05,40,2
Butte,2020-07-05,408,1
San Francisco,2020-07-05,2647,122
Del Norte,2020-07-05,51,2
Lake,2020-07-06,110,2
San Joaquin,2020-07-06,1430,46
Tuolumne,2020-07-06,151,3
Riverside,2020-07-06,4110,124
San Francisco,2020-07-06,2647,120
Colusa,2020-07-06,88,6
Santa Barbara,2020-07-06,763,68
Los Angeles,2020-07-06,23927,1334
Sonoma,2020-07-06,862,48
Orange,2020-07-06,7416,406
Madera,2020-07-06,528,22
San Luis Obispo,2020-07-06,453,40
San Benito,2020-07-06,25,0
Del Norte,2020-07-06,51,2
Inyo,2020-07-06,42,3
Tehama,2020-07-06,106,1
Contra Costa,2020-07-06,1579,143
Plumas,2020-07-06,45,0
Santa Clara,2020-07-06,3438,195
Yolo,2020-07-06,186,0
Kern,2020-07-06,1832,85
Sutter,2020-07-06,14,0
Placer,2020-07-06,753,30
Mendocino,2020-07-06,180,6
Nevada,2020-07-06,114,6
Mono,2020-07-06,40,2
Yuba,2020-07-06,445,14
Imperial,2020-07-06,298,18
San Mateo,2020-07-06,1052,72
Siskiyou,2020-07-06,65,4
Alameda,2020-07-06,2968,132
Shasta,2020-07-06,671,9
Santa Cruz,2020-07-06,397,29
Merced,2020-07-06,242,4
Fresno,2020-07-06,2094,89
Sacramento,2020-07-06,2589,87
Solano,2020-07-06,707,35
El Dorado,2020-07-06,235,5
Monterey,2020-07-06,845,84
Ventura,2020-07-06,1549,47
Marin,2020-07-06,392,9
Butte,2020-07-06,466,1
Calaveras,2020-07-06,50,8
Mariposa,2020-07-06,30,0
Tulare,2020-07-06,835,8
Amador,2020-07-06,51,2
Stanislaus,2020-07-06,1372,99
Humboldt,2020-07-06,352,4
Napa,2020-07-06,397,5
Glenn,2020-07-06,47,0
Trinity,2020-07-06,54,0
San Bernardino,2020-07-06,4834,129
San Diego,2020-07-06,6614,339
Modoc,2020-07-06,41,0
Lassen,2020-07-06,65,0
Kings,2020-07-06,199,0
Trinity,2020-07-07,54,0
Tehama,2020-07-07,106,2
Los Angeles,2020-07-07,23880,1368
El Dorado,2020-07-07,235,9
Lake,2020-07-07,110,2
Alameda,2020-07-07,2968,133
Modoc,2020-07-07,41,0
San Joaquin,2020-07-07,1430,52
Fresno,2020-07-07,2090,71
Mendocino,2020-07-07,180,3
Sutter,2020-07-07,14,0
Orange,2020-07-07,7416,401
Del Norte,2020-07-07,51,2
Imperial,2020-07-07,298,16
Mariposa,2020-07-07,30,0
San Luis Obispo,2020-07-07,457,41
Plumas,2020-07-07,45,0
Tuolumne,2020-07-07,151,5
Stanislaus,2020-07-07,1372,89
Placer,2020-07-07,753,27
Sacramento,2020-07-07,2875,79
Santa Barbara,2020-07-07,763,66
Monterey,2020-07-07,845,90
Contra Costa,2020-07-07,1579,142
San Francisco,2020-07-07,2647,107
Solano,2020-07-07,707,39
Nevada,2020-07-07,82,6
Mono,2020-07-07,40,2
Colusa,2020-07-07,88,6
Kern,2020-07-07,1832,86
Ventura,2020-07-07,1549,48
Riverside,2020-07-07,4110,124
San Benito,2020-07-07,25,0
Sonoma,2020-07-07,862,43
Humboldt,2020-07-07,352,3
Kings,2020-07-07,199,7
Lassen,2020-07-07,65,0
Shasta,2020-07-07,671,8
San Diego,2020-07-07,6649,311
Yuba,2020-07-07,445,17
Marin,2020-07-07,392,16
Glenn,2020-07-07,47,0
San Bernardino,2020-07-07,4832,160
Calaveras,2020-07-07,50,9
Yolo,2020-07-07,186,0
Napa,2020-07-07,397,1
San Mateo,2020-07-07,1052,66
Santa Cruz,2020-07-07,397,26
Amador,2020-07-07,51,3
Santa Clara,2020-07-07,3438,172
Siskiyou,2020-07-07,65,6
Merced,2020-07-07,242,4
Madera,2020-07-07,340,17
Tulare,2020-07-07,835,17
Butte,2020-07-07,466,3
Inyo,2020-07-07,42,3
Calaveras,2020-07-08,50,9
Plumas,2020-07-08,45,0
Santa Barbara,2020-07-08,763,52
Orange,2020-07-08,7416,373
Trinity,2020-07-08,54,0
Sutter,2020-07-08,14,0
San Francisco,2020-07-08,2647,110
Sonoma,2020-07-08,862,50
Tehama,2020-07-08,106,4
San Luis Obispo,2020-07-08,460,39
Butte,2020-07-08,492,5
Kern,2020-07-08,1832,81
Marin,2020-07-08,392,15
Mono,2020-07-08,40,2
Lassen,2020-07-08,65,0
Imperial,2020-07-08,298,4
Placer,2020-07-08,753,26
Alameda,2020-07-08,2968,127
Modoc,2020-07-08,41,0
Amador,2020-07-08,51,3
El Dorado,2020-07-08,235,6
Lake,2020-07-08,110,0
Sacramento,2020-07-08,2913,79
Inyo,2020-07-08,42,2
Yolo,2020-07-08,186,4
Ventura,2020-07-08,1549,44
Mendocino,2020-07-08,180,3
Tuolumne,2020-07-08,151,4
Santa Cruz,2020-07-08,397,30
Del Norte,2020-07-08,51,1
Shasta,2020-07-08,671,10
Mariposa,2020-07-08,30,0
Stanislaus,2020-07-08,1372,81
Fresno,2020-07-08,2098,74
San Mateo,2020-07-08,1050,64
Tulare,2020-07-08,835,22
Merced,2020-07-08,242,2
Humboldt,2020-07-08,352,6
San Benito,2020-07-08,25,0
Siskiyou,2020-07-08,65,6
San Bernardino,2020-07-08,4838,162
San Joaquin,2020-07-08,1430,49
Monterey,2020-07-08,845,89
Colusa,2020-07-08,88,6
Santa Clara,2020-07-08,3438,192
Madera,2020-07-08,340,20
Glenn,2020-07-08,47,0
Contra Costa,2020-07-08,1579,136
Nevada,2020-07-08,101,6
Yuba,2020-07-08,445,16
San Diego,2020-07-08,6682,305
Solano,2020-07-08,707,42
Riverside,2020-07-08,4104,121
Los Angeles,2020-07-08,23875,1311
Napa,2020-07-08,397,2
Kings,2020-07-08,199,0
Modoc,2020-07-09,41,0
Orange,2020-07-09,7401,402
Imperial,2020-07-09,298,9
Solano,2020-07-09,707,45
Alameda,2020-07-09,2968,128
Napa,2020-07-09,387,2
Trinity,2020-07-09,54,0
Kings,2020-07-09,199,2
Kern,2020-07-09,1822,83
Sutter,2020-07-09,14,0
Butte,2020-07-09,492,5
Marin,2020-07-09,392,20
Ventura,2020-07-09,1549,48
Shasta,2020-07-09,671,10
San Bernardino,2020-07-09,4838,165
Del Norte,2020-07-09,51,2
Amador,2020-07-09,51,0
Yolo,2020-07-09,186,1
Madera,2020-07-09,340,18
Calaveras,2020-07-09,50,9
Santa Cruz,2020-07-09,397,18
Tuolumne,2020-07-09,151,4
Santa Clara,2020-07-09,3438,193
Tulare,2020-07-09,835,31
Los Angeles,2020-07-09,23906,1368
San Joaquin,2020-07-09,1430,41
Sonoma,2020-07-09,862,53
Colusa,2020-07-09,88,6
San Francisco,2020-07-09,2647,109
San Mateo,2020-07-09,1053,65
Santa Barbara,2020-07-09,763,53
Contra Costa,2020-07-09,1579,140
Placer,2020-07-09,753,27
Glenn,2020-07-09,47,0
Lassen,2020-07-09,65,0
Monterey,2020-07-09,845,93
Stanislaus,2020-07-09,1372,74
Fresno,2020-07-09,2216,74
Mendocino,2020-07-09,180,4
Merced,2020-07-09,242,4
Tehama,2020-07-09,106,4
Humboldt,2020-07-09,352,16
San Diego,2020-07-09,6675,309
Inyo,2020-07-09,42,2
Yuba,2020-07-09,445,8
Siskiyou,2020-07-09,65,5
Plumas,2020-07-09,45,0
Mariposa,2020-07-09,33,0
Mono,2020-07-09,40,2
San Luis Obispo,2020-07-09,461,35
Sacramento,2020-07-09,2927,87
San Benito,2020-07-09,25,1
Lake,2020-07-09,110,0
El Dorado,2020-07-09,235,9
Nevada,2020-07-09,91,3
Riverside,2020-07-09,4104,129
Kings,2020-07-10,199,2
Santa Cruz,2020-07-10,397,18
Inyo,2020-07-10,42,2
Imperial,2020-07-10,298,9
Yuba,2020-07-10,445,8
Del Norte,2020-07-10,51,2
Sutter,2020-07-10,14,0
Lake,2020-07-10,110,1
Amador,2020-07-10,51,1
Plumas,2020-07-10,45,0
Fresno,2020-07-10,2222,71
Modoc,2020-07-10,41,0
Merced,2020-07-10,242,4
San Benito,2020-07-10,25,2
Mendocino,2020-07-10,180,7
Ventura,2020-07-10,1549,52
San Luis Obispo,2020-07-10,468,40
Mariposa,2020-07-10,33,0
Orange,2020-07-10,7401,390
Sacramento,2020-07-10,2908,93
Los Angeles,2020-07-10,23901,1327
Tuolumne,2020-07-10,151,4
Trinity,2020-07-10,54,0
Marin,2020-07-10,392,20
Mono,2020-07-10,40,2
Placer,2020-07-10,753,25
Napa,2020-07-10,387,2
Santa Barbara,2020-07-10,763,73
Calaveras,2020-07-10,50,10
Santa Clara,2020-07-10,3438,181
Madera,2020-07-10,340,14
Stanislaus,2020-07-10,1393,87
Lassen,2020-07-10,65,0
Tulare,2020-07-10,835,33
Butte,2020-07-10,492,1
Sonoma,2020-07-10,862,53
Contra Costa,2020-07-10,1579,136
Riverside,2020-07-10,4123,146
Yolo,2020-07-10,186,4
Glenn,2020-07-10,47,0
Kern,2020-07-10,1822,112
Colusa,2020-07-10,88,6
Tehama,2020-07-10,106,3
Nevada,2020-07-10,93,6
San Mateo,2020-07-10,1056,56
Solano,2020-07-10,707,38
San Joaquin,2020-07-10,1430,36
Shasta,2020-07-10,671,18
San Diego,2020-07-10,6687,313
San Bernardino,2020-07-10,4838,197
Siskiyou,2020-07-10,65,6
El Dorado,2020-07-10,235,7
San Francisco,2020-07-10,2647,104
Monterey,2020-07-10,845,95
Humboldt,2020-07-10,352,5
Alameda,2020-07-10,2968,122
Amador,2020-07-11,51,3
Orange,2020-07-11,7401,378
San Benito,2020-07-11,25,2
Lake,2020-07-11,110,1
Tuolumne,2020-07-11,151,1
Kings,2020-07-11,199,2
Inyo,2020-07-11,42,2
Riverside,2020-07-11,4068,148
San Joaquin,2020-07-11,1430,33
Stanislaus,2020-07-11,1393,75
Ventura,2020-07-11,1549,48
