date,confirmed_patients,suspected_patients,all_hospital_beds,icu_covid_confirmed,icu_covid_suspected,icu_available_beds,total_covid_patients
2020-04-09,17,3,0,0,1,10,20
2020-04-09,18,12,0,9,1,16,30
2020-04-09,0,0,0,0,0,3,0
2020-04-09,0,1,0,0,1,5,1
2020-04-09,40,18,0,20,2,45,58
2020-04-09,88,64,0,33,13,45,152
2020-04-09,9,135,0,1,0,3,144
2020-04-09,80,76,0,44,18,107,156
2020-04-09,0,0,0,0,0,11,0
2020-04-09,0,2,0,0,0,5,2
2020-04-10,18,9,0,9,3,31,27
2020-04-10,0,0,0,0,0,0,0
2020-04-10,0,0,0,0,0,0,0
2020-04-10,0,0,0,0,0,0,0
2020-04-10,0,0,0,0,0,6,0
2020-04-10,14,12,0,8,3,1,26
2020-04-10,26,17,0,14,5,20,43
2020-04-10,1299,754,0,514,142,663,2053
2020-04-10,0,3,0,0,0,4,3
2020-04-10,4,18,0,1,6,32,22
2020-04-10,2,3,0,2,3,24,5
2020-04-10,0,1,0,0,1,5,1
2020-04-10,0,1,0,0,0,2,1
2020-04-10,139,129,0,69,25,187,268
2020-04-10,2,10,0,0,3,0,12
2020-04-10,4,11,0,3,5,4,15
2020-04-10,151,44,0,67,5,99,195
2020-04-10,3,2,0,1,1,7,5
2020-04-10,27,41,0,11,9,57,68
2020-04-10,42,30,0,17,6,75,72
2020-04-10,18,21,0,5,1,25,39
2020-04-10,0,0,0,0,0,0,0
2020-04-10,0,0,0,0,0,11,0
2020-04-10,17,1,0,0,1,10,18
2020-04-10,6,26,0,1,1,17,32
2020-04-10,3,3,0,2,1,6,6
2020-04-10,56,12,0,18,3,41,68
2020-04-10,33,38,0,15,5,45,71
2020-04-10,2,8,0,1,0,7,10
2020-04-10,0,7,0,0,4,7,7
2020-04-10,11,10,0,6,1,16,21
2020-04-10,93,71,0,45,26,128,164
2020-04-10,0,3,0,0,0,2,3
2020-04-10,206,141,0,57,34,140,347
2020-04-10,0,0,0,0,0,4,0
2020-04-10,8,0,0,3,0,1,8
2020-04-10,0,1,0,0,0,8,1
2020-04-10,2,1,0,1,0,1,3
2020-04-10,9,135,0,1,0,3,144
2020-04-10,156,295,0,66,58,134,451
2020-04-10,19,76,0,8,13,30,95
2020-04-10,0,2,0,0,1,4,2
2020-04-10,5,7,0,2,1,12,12
2020-04-10,0,0,0,0,0,4,0
2020-04-10,0,0,0,0,1,0,0
2020-04-10,0,2,0,0,0,0,2
2020-04-10,1,15,0,1,5,5,16
2020-04-10,27,17,0,11,3,44,44
2020-04-10,0,0,0,0,0,0,0
2020-04-10,0,5,0,0,1,6,5
2020-04-10,16,11,0,9,3,9,27
2020-04-10,85,46,0,32,12,125,131
2020-04-10,0,0,0,0,0,0,0
2020-04-10,70,45,0,30,13,69,115
2020-04-10,42,13,0,19,1,43,55
2020-04-10,230,124,0,96,14,153,354
2020-04-11,0,2,0,0,1,3,2
2020-04-11,0,3,0,0,0,2,3
2020-04-11,0,0,0,0,0,0,0
2020-04-11,20,19,0,7,4,13,39
2020-04-11,0,0,0,0,0,7,0
2020-04-11,0,0,0,0,0,0,0
2020-04-11,3,19,0,1,4,30,22
2020-04-11,0,0,0,0,0,4,0
2020-04-11,0,0,0,0,0,4,0
2020-04-11,5,3,0,2,0,12,8
2020-04-11,87,91,0,46,19,121,178
2020-04-11,153,213,0,57,42,117,366
2020-04-11,0,1,0,0,1,11,1
2020-04-11,0,0,0,0,0,0,0
2020-04-11,67,46,0,29,10,80,113
2020-04-11,0,0,0,0,0,0,0
2020-04-11,3,3,0,2,1,5,6
2020-04-11,0,0,0,0,0,6,0
2020-04-11,23,19,0,8,4,44,42
2020-04-11,10,0,0,4,0,1,10
2020-04-11,12,3,0,4,2,19,15
2020-04-11,146,61,0,66,8,106,207
2020-04-11,54,15,0,18,2,42,69
2020-04-11,14,11,0,7,3,1,25
2020-04-11,0,2,0,0,1,5,2
2020-04-11,3,4,0,1,0,7,7
2020-04-11,0,0,0,0,0,0,0
2020-04-11,2,4,0,1,1,5,6
2020-04-11,2,27,0,1,3,14,29
2020-04-11,0,0,0,0,0,5,0
2020-04-11,2,2,0,2,0,9,4
2020-04-11,28,63,0,11,8,52,91
2020-04-11,2,2,0,0,0,2,4
2020-04-11,2,5,0,0,3,3,7
2020-04-11,13,16,0,9,4,32,29
2020-04-11,1362,905,0,555,135,595,2267
2020-04-11,10,140,0,1,0,3,150
2020-04-11,2,10,0,2,5,23,12
2020-04-11,232,127,0,57,26,149,359
2020-04-11,0,0,0,0,0,0,0
2020-04-11,32,52,0,17,4,41,84
2020-04-11,0,5,0,0,2,5,5
2020-04-11,18,17,0,5,2,24,35
2020-04-11,0,4,0,0,0,0,4
2020-04-11,0,2,0,0,0,3,2
2020-04-11,40,16,0,21,4,53,56
2020-04-11,82,51,0,28,13,132,133
2020-04-11,239,118,0,98,23,140,357
2020-04-11,0,0,0,0,0,0,0
2020-04-11,0,1,0,0,1,9,1
2020-04-11,23,14,0,14,5,28,37
2020-04-11,17,2,0,0,1,9,19
2020-04-11,144,109,0,44,20,219,253
2020-04-11,39,38,0,15,15,75,77
2020-04-11,22,58,0,9,11,33,80
2020-04-11,4,14,0,3,6,6,18
2020-04-12,138,108,0,63,33,190,246
2020-04-12,2,24,0,1,1,13,26
2020-04-12,245,142,0,69,26,146,387
2020-04-12,0,0,0,0,0,0,0
2020-04-12,0,3,0,0,0,6,3
2020-04-12,2,0,0,2,0,15,2
2020-04-12,4,15,0,3,6,4,19
2020-04-12,3,11,0,1,3,25,14
2020-04-12,19,15,0,6,3,6,34
2020-04-12,1,0,0,1,0,6,1
2020-04-12,0,2,0,0,0,6,2
2020-04-12,4,4,0,2,0,3,8
2020-04-12,0,0,0,0,0,0,0
2020-04-12,0,0,0,0,0,0,0
2020-04-12,0,0,0,0,0,6,0
2020-04-12,8,0,0,3,0,3,8
2020-04-12,0,4,0,0,0,0,4
2020-04-12,0,0,0,0,0,6,0
2020-04-12,0,0,0,0,0,2,0
2020-04-12,10,140,0,1,0,4,150
2020-04-12,0,0,0,0,0,6,0
2020-04-12,19,1,0,0,0,11,20
2020-04-12,0,0,0,0,0,0,0
2020-04-12,91,101,0,42,21,52,192
2020-04-12,31,28,0,18,3,41,59
2020-04-12,0,5,0,0,0,5,5
2020-04-12,244,108,0,99,19,170,352
2020-04-12,69,46,0,28,9,68,115
2020-04-12,23,46,0,11,4,54,69
2020-04-12,0,0,0,0,0,6,0
2020-04-12,25,21,0,10,6,23,46
2020-04-12,0,0,0,0,0,0,0
2020-04-12,3,1,0,2,2,4,4
2020-04-12,15,4,0,6,1,22,19
2020-04-12,0,3,0,0,2,2,3
2020-04-12,1433,715,0,559,144,564,2148
2020-04-12,21,65,0,8,8,36,86
2020-04-12,19,19,0,8,3,7,38
2020-04-12,157,172,0,63,36,108,329
2020-04-12,145,51,0,66,8,102,196
2020-04-12,92,44,0,30,7,71,136
2020-04-12,2,8,0,2,4,24,10
2020-04-12,4,3,0,2,0,15,7
2020-04-12,42,7,0,21,1,53,49
2020-04-12,46,32,0,16,3,64,78
2020-04-12,19,13,0,4,4,26,32
2020-04-12,46,31,0,16,2,23,77
2020-04-12,0,0,0,0,0,5,0
2020-04-12,0,0,0,0,0,3,0
2020-04-12,0,2,0,0,2,9,2
2020-04-12,2,4,0,0,2,3,6
2020-04-12,18,13,0,8,1,2,31
2020-04-12,13,19,0,7,10,30,32
2020-04-12,0,0,0,0,0,0,0
2020-04-12,0,0,0,0,0,0,0
2020-04-12,0,3,0,0,0,2,3
2020-04-13,247,122,0,66,30,132,369
2020-04-13,243,107,0,101,24,171,350
2020-04-13,151,66,0,65,11,87,217
2020-04-13,22,57,0,12,8,60,79
2020-04-13,0,0,0,0,0,6,0
2020-04-13,19,1,0,0,1,12,20
2020-04-13,3,14,0,1,3,31,17
2020-04-13,14,3,0,6,0,18,17
2020-04-13,10,150,0,1,2,3,160
2020-04-13,42,7,0,21,2,59,49
2020-04-13,0,1,0,0,1,10,1
2020-04-13,44,44,0,16,5,69,88
2020-04-13,0,1,0,0,1,0,1
2020-04-13,22,19,0,4,2,21,41
2020-04-13,39,32,0,18,1,49,71
2020-04-13,0,0,0,0,0,3,0
2020-04-13,85,81,0,40,21,58,166
2020-04-13,18,9,0,5,3,10,27
2020-04-13,73,36,0,28,7,65,109
2020-04-13,0,2,0,0,1,3,2
2020-04-13,13,13,0,7,5,27,26
2020-04-13,149,81,0,54,17,205,230
2020-04-13,2,5,0,2,2,20,7
2020-04-13,0,4,0,0,1,8,4
2020-04-13,1,1,0,0,0,2,2
2020-04-13,0,0,0,0,0,6,0
2020-04-13,1501,793,0,570,150,632,2294
2020-04-13,0,0,0,0,0,0,0
2020-04-13,21,56,0,9,9,35,77
2020-04-13,0,4,0,0,0,0,4
2020-04-13,0,2,0,0,2,3,2
2020-04-13,2,8,0,0,1,10,10
2020-04-13,89,48,0,30,9,61,137
2020-04-13,0,3,0,0,0,0,3
2020-04-13,19,8,0,7,1,6,27
2020-04-13,57,19,0,18,4,26,76
2020-04-13,1,8,0,1,7,3,9
2020-04-13,2,2,0,2,2,5,4
2020-04-13,2,20,0,2,1,12,22
2020-04-13,167,155,0,60,24,135,322
2020-04-13,1,2,0,0,0,8,3
2020-04-13,0,0,0,0,0,0,0
2020-04-13,7,1,0,3,0,6,8
2020-04-13,0,1,0,0,1,3,1
2020-04-13,26,16,0,12,8,14,42
2020-04-13,0,0,0,0,0,0,0
2020-04-13,0,0,0,0,0,6,0
2020-04-13,4,0,0,2,0,14,4
2020-04-13,3,0,0,2,0,6,3
2020-04-13,0,1,0,0,0,9,1
2020-04-13,4,8,0,3,2,1,12
2020-04-13,0,4,0,0,1,5,4
2020-04-13,21,22,0,9,5,45,43
2020-04-13,0,1,0,0,0,0,1
2020-04-13,0,1,0,0,0,2,1
2020-04-13,0,0,0,0,0,0,0
2020-04-14,70,46,0,24,8,59,116
2020-04-14,24,45,0,12,8,42,69
2020-04-14,1,4,0,1,2,9,5
2020-04-14,10,156,0,0,1,5,166
2020-04-14,19,14,0,6,3,3,33
2020-04-14,1,1,0,0,1,7,2
2020-04-14,0,1,0,0,0,0,1
2020-04-14,37,51,0,15,9,61,88
2020-04-14,0,0,0,0,0,1,0
2020-04-14,0,4,0,0,2,7,4
2020-04-14,0,6,0,0,0,0,6
2020-04-14,3,0,0,2,0,12,3
2020-04-14,4,4,0,3,0,3,8
2020-04-14,0,3,0,0,0,0,3
2020-04-14,22,10,0,12,1,12,32
2020-04-14,0,0,0,0,0,2,0
2020-04-14,2,23,0,2,3,9,25
2020-04-14,35,23,0,17,3,45,58
2020-04-14,0,0,0,0,0,0,0
2020-04-14,3,4,0,2,1,7,7
2020-04-14,144,47,0,66,5,104,191
2020-04-14,0,0,0,0,0,4,0
2020-04-14,0,5,0,0,4,4,5
2020-04-14,0,1,0,0,0,12,1
2020-04-14,3,15,0,2,6,18,18
2020-04-14,8,0,0,2,0,2,8
2020-04-14,3,9,0,1,3,23,12
2020-04-14,17,15,0,5,4,9,32
2020-04-14,0,0,0,0,0,0,0
2020-04-14,24,35,0,9,7,43,59
2020-04-14,1,1,0,0,0,2,2
2020-04-14,0,0,0,0,0,6,0
2020-04-14,166,149,0,59,43,117,315
2020-04-14,2,7,0,0,0,10,9
2020-04-14,0,4,0,0,2,4,4
2020-04-14,18,25,0,9,7,50,43
2020-04-14,0,0,0,0,0,6,0
2020-04-14,15,5,0,6,0,18,20
2020-04-14,1,6,0,1,6,4,7
2020-04-14,0,1,0,0,0,2,1
2020-04-14,55,12,0,19,4,25,67
2020-04-14,0,3,0,0,0,3,3
2020-04-14,18,13,0,3,0,25,31
2020-04-14,0,0,0,0,0,0,0
2020-04-14,235,117,0,64,36,141,352
2020-04-14,147,111,0,57,31,259,258
2020-04-14,1587,613,0,588,115,614,2200
2020-04-14,42,8,0,19,1,64,50
2020-04-14,12,25,0,6,4,27,37
2020-04-14,243,109,0,101,22,162,352
2020-04-14,92,106,0,34,21,61,198
2020-04-14,0,0,0,0,0,8,0
2020-04-14,20,3,0,0,0,12,23
2020-04-14,0,1,0,0,0,0,1
2020-04-14,87,53,0,28,5,69,140
2020-04-14,0,0,0,0,0,4,0
2020-04-15,0,0,0,0,0,8,0
2020-04-15,1624,632,0,600,139,566,2256
2020-04-15,8,0,0,2,0,3,8
2020-04-15,236,112,0,98,23,148,348
2020-04-15,53,18,0,14,4,27,71
2020-04-15,0,0,0,0,0,7,0
2020-04-15,38,41,0,16,8,76,79
2020-04-15,0,4,0,0,0,0,4
2020-04-15,0,0,0,0,0,0,0
2020-04-15,21,21,0,10,3,27,42
2020-04-15,0,0,0,0,0,0,0
2020-04-15,149,109,0,65,39,61,258
2020-04-15,25,33,0,12,2,44,58
2020-04-15,0,0,0,0,0,8,0
2020-04-15,207,155,0,70,29,112,362
2020-04-15,4,10,0,2,4,11,14
2020-04-15,2,0,0,0,2,3,2
2020-04-15,13,11,0,2,4,12,24
2020-04-15,9,14,0,6,4,30,23
2020-04-15,19,17,0,7,4,33,36
2020-04-15,0,5,0,0,1,12,5
2020-04-15,1,1,0,1,0,13,2
2020-04-15,0,0,0,0,0,10,0
2020-04-15,3,3,0,0,2,1,6
2020-04-15,2,5,0,0,0,11,7
2020-04-15,0,0,0,0,0,0,0
2020-04-15,0,0,0,0,1,4,0
2020-04-15,0,0,0,0,0,0,0
2020-04-15,66,60,0,20,14,55,126
2020-04-15,40,12,0,16,1,47,52
2020-04-15,4,2,0,3,2,5,6
2020-04-15,15,163,0,0,0,6,178
2020-04-15,87,84,0,25,7,76,171
2020-04-15,20,11,0,4,1,22,31
2020-04-15,81,99,0,34,11,70,180
2020-04-15,3,13,0,1,7,25,16
2020-04-15,1,5,0,0,2,6,6
2020-04-15,0,0,0,0,0,2,0
2020-04-15,2,6,0,2,4,28,8
2020-04-15,0,2,0,0,2,8,2
2020-04-15,1,0,0,0,0,4,1
2020-04-15,1,6,0,0,1,6,7
2020-04-15,0,6,0,0,0,0,6
2020-04-15,21,13,0,7,4,2,34
2020-04-15,0,0,0,0,0,6,0
2020-04-15,25,57,0,8,16,37,82
2020-04-15,18,3,0,7,0,22,21
2020-04-15,144,42,0,65,6,92,186
2020-04-15,0,0,0,0,0,0,0
2020-04-15,3,4,0,2,1,2,7
2020-04-15,0,0,0,0,0,5,0
2020-04-15,0,0,0,0,0,2,0
2020-04-15,2,1,0,2,0,14,3
2020-04-15,0,0,0,0,0,3,0
2020-04-15,156,103,0,73,27,235,259
2020-04-15,37,7,0,17,2,61,44
2020-04-16,64,54,0,25,13,43,118
2020-04-16,0,2,0,0,1,4,2
2020-04-16,0,1,0,0,0,5,1
2020-04-16,54,18,0,13,3,26,72
2020-04-16,20,22,0,4,0,23,42
2020-04-16,4,3,0,3,1,7,7
2020-04-16,3,10,0,1,3,28,13
2020-04-16,0,3,0,0,0,2,3
2020-04-16,0,0,0,0,0,2,0
2020-04-16,0,0,0,0,0,2,0
2020-04-16,1,5,0,4,2,-1,6
2020-04-16,3,3,0,2,2,2,6
2020-04-16,21,7,0,9,1,3,28
2020-04-16,1,0,0,0,0,1,1
2020-04-16,0,1,0,0,1,5,1
2020-04-16,0,1,0,0,0,0,1
2020-04-16,9,15,0,6,4,28,24
2020-04-16,24,52,0,7,10,38,76
2020-04-16,1,10,0,0,3,8,11
2020-04-16,0,0,0,0,0,0,0
2020-04-16,134,48,0,69,8,89,182
2020-04-16,5,7,0,2,1,15,12
2020-04-16,0,0,0,0,0,5,0
2020-04-16,0,0,0,0,0,2,0
2020-04-16,0,0,0,0,0,0,0
2020-04-16,1,1,0,0,0,7,2
2020-04-16,0,0,0,0,0,8,0
2020-04-16,152,117,0,55,25,258,269
2020-04-16,1,0,0,1,0,14,1
2020-04-16,216,150,0,72,34,123,366
2020-04-16,0,3,0,0,1,5,3
2020-04-16,22,5,0,8,1,17,27
2020-04-16,1,0,0,0,0,2,1
2020-04-16,84,35,0,31,9,64,119
2020-04-16,18,19,0,6,3,25,37
2020-04-16,0,2,0,0,2,6,2
2020-04-16,33,33,0,12,4,48,66
2020-04-16,0,7,0,0,0,6,7
2020-04-16,12,18,0,1,1,15,30
2020-04-16,1679,620,0,594,108,608,2299
2020-04-16,37,59,0,14,13,61,96
2020-04-16,0,0,0,0,0,0,0
2020-04-16,0,1,0,0,1,10,1
2020-04-16,164,124,0,60,25,83,288
2020-04-16,0,5,0,0,0,0,5
2020-04-16,0,0,0,0,0,0,0
2020-04-16,8,0,0,2,0,5,8
2020-04-16,3,11,0,3,0,32,14
2020-04-16,2,1,0,1,0,15,3
2020-04-16,37,4,0,16,0,62,41
2020-04-16,41,19,0,17,0,57,60
2020-04-16,0,2,0,0,0,0,2
2020-04-16,73,82,0,31,9,66,155
2020-04-16,0,5,0,0,0,14,5
2020-04-16,231,111,0,94,19,151,342
2020-04-16,21,16,0,11,2,28,37
2020-04-17,4,2,0,2,0,15,6
2020-04-17,165,123,0,62,29,82,288
2020-04-17,7,0,0,2,0,0,7
2020-04-17,1,9,0,0,6,7,10
2020-04-17,0,5,0,0,0,0,5
2020-04-17,215,144,0,69,23,119,359
2020-04-17,85,91,0,35,18,55,176
2020-04-17,0,1,0,0,0,0,1
2020-04-17,2,6,0,1,3,33,8
2020-04-17,0,4,0,0,1,3,4
2020-04-17,15,17,0,7,2,22,32
2020-04-17,36,16,0,18,1,59,52
2020-04-17,4,0,0,1,0,14,4
2020-04-17,0,0,0,0,0,0,0
2020-04-17,0,3,0,0,0,4,3
2020-04-17,140,60,0,71,11,86,200
2020-04-17,0,1,0,0,0,0,1
2020-04-17,0,6,0,0,1,3,6
2020-04-17,0,0,0,0,0,0,0
2020-04-17,0,0,0,0,0,2,0
2020-04-17,0,5,0,0,0,7,5
2020-04-17,63,46,0,24,18,38,109
2020-04-17,2,4,0,1,3,0,6
2020-04-17,232,111,0,92,21,157,343
2020-04-17,0,1,0,0,0,13,1
2020-04-17,0,4,0,2,1,1,4
2020-04-17,0,0,0,0,0,0,0
2020-04-17,1,0,0,0,0,2,1
2020-04-17,1,0,0,1,0,13,1
2020-04-17,0,1,0,0,1,5,1
2020-04-17,31,29,0,12,2,52,60
2020-04-17,0,0,0,0,0,7,0
2020-04-17,0,3,0,0,1,5,3
2020-04-17,19,15,0,10,2,3,34
2020-04-17,36,6,0,16,0,63,42
2020-04-17,3,11,0,3,2,32,14
2020-04-17,79,36,0,28,8,66,115
2020-04-17,23,23,0,10,3,26,46
2020-04-17,1720,634,0,594,105,593,2354
2020-04-17,22,25,0,3,1,22,47
2020-04-17,51,16,0,16,1,22,67
2020-04-17,0,0,0,0,0,5,0
2020-04-17,160,124,0,58,15,274,284
2020-04-17,0,0,0,0,0,3,0
2020-04-17,0,0,0,0,0,2,0
2020-04-17,23,5,0,7,1,6,28
2020-04-17,12,17,0,1,2,16,29
2020-04-17,2,3,0,1,2,6,5
2020-04-17,10,11,0,5,1,36,21
2020-04-17,0,6,0,0,1,12,6
2020-04-17,0,2,0,0,2,9,2
2020-04-17,34,46,0,13,11,59,80
2020-04-17,0,4,0,0,2,3,4
2020-04-17,0,5,0,0,4,4,5
2020-04-17,23,33,0,8,11,37,56
2020-04-17,0,1,0,0,0,0,1
2020-04-18,35,44,0,13,8,79,79
2020-04-18,0,3,0,0,2,5,3
2020-04-18,0,4,0,0,0,5,4
2020-04-18,9,11,0,6,1,34,20
2020-04-18,8,0,0,2,0,1,8
2020-04-18,0,0,0,0,0,4,0
2020-04-18,23,27,0,11,4,38,50
2020-04-18,3,1,0,1,0,13,4
2020-04-18,4,0,0,1,0,14,4
2020-04-18,0,0,0,0,0,0,0
2020-04-18,0,0,0,0,0,0,0
2020-04-18,0,0,0,0,0,13,0
2020-04-18,0,0,0,0,0,1,0
2020-04-18,11,17,0,1,2,6,28
2020-04-18,32,35,0,13,2,51,67
2020-04-18,0,0,0,0,0,2,0
2020-04-18,0,8,0,0,2,11,8
2020-04-18,0,0,0,0,0,0,0
2020-04-18,0,7,0,0,0,7,7
2020-04-18,21,12,0,9,4,2,33
2020-04-18,0,2,0,0,1,6,2
2020-04-18,0,0,0,0,0,2,0
2020-04-18,25,28,0,9,5,35,53
2020-04-18,223,118,0,71,19,133,341
2020-04-18,0,0,0,0,0,0,0
2020-04-18,1,1,0,1,0,4,2
2020-04-18,33,14,0,18,2,56,47
2020-04-18,31,9,0,15,4,60,40
2020-04-18,0,0,0,0,0,6,0
2020-04-18,0,1,0,0,0,0,1
2020-04-18,0,1,0,0,1,4,1
2020-04-18,1,1,0,1,0,13,2
2020-04-18,157,120,0,64,23,263,277
2020-04-18,4,5,0,1,4,4,9
2020-04-18,14,23,0,5,1,31,37
2020-04-18,0,1,0,0,0,0,1
2020-04-18,82,73,0,36,16,62,155
2020-04-18,2,4,0,1,1,32,6
2020-04-18,0,0,0,0,0,11,0
2020-04-18,0,0,0,0,0,3,0
2020-04-18,0,3,0,0,0,4,3
2020-04-18,1,4,0,0,2,11,5
2020-04-18,0,0,0,0,0,6,0
2020-04-18,27,0,0,9,0,11,27
2020-04-18,2,2,0,1,1,12,4
2020-04-18,0,1,0,0,0,0,1
2020-04-18,49,12,0,16,0,37,61
2020-04-18,161,108,0,61,22,107,269
2020-04-18,3,12,0,3,2,23,15
2020-04-18,0,0,0,0,0,9,0
2020-04-18,137,52,0,67,13,84,189
2020-04-18,1709,578,0,586,110,579,2287
2020-04-18,26,21,0,2,0,38,47
2020-04-18,65,46,0,22,17,58,111
2020-04-18,223,97,0,90,18,164,320
2020-04-18,74,29,0,27,7,75,103
2020-04-19,0,0,0,0,0,0,0
2020-04-19,23,16,0,12,2,32,39
2020-04-19,0,3,0,0,0,14,3
2020-04-19,0,0,0,0,0,3,0
2020-04-19,0,0,0,0,0,0,0
2020-04-19,0,0,0,0,0,2,0
2020-04-19,1,0,0,1,0,11,1
2020-04-19,29,7,0,16,1,60,36
2020-04-19,143,32,0,67,5,105,175
2020-04-19,34,40,0,14,7,69,74
2020-04-19,2,7,0,2,1,27,9
2020-04-19,73,34,0,27,10,76,107
2020-04-19,26,26,0,9,4,33,52
2020-04-19,53,6,0,18,0,22,59
2020-04-19,11,10,0,6,3,40,21
2020-04-19,0,11,0,0,3,11,11
2020-04-19,0,7,0,0,0,7,7
2020-04-19,236,113,0,76,22,145,349
2020-04-19,13,16,0,5,3,41,29
2020-04-19,2,8,0,0,2,27,10
2020-04-19,1739,549,0,595,115,577,2288
2020-04-19,0,0,0,0,0,0,0
2020-04-19,0,3,0,0,0,7,3
2020-04-19,1,0,0,0,0,6,1
2020-04-19,0,1,0,0,0,0,1
2020-04-19,226,94,0,92,26,154,320
2020-04-19,1,0,0,1,0,5,1
2020-04-19,162,130,0,73,24,248,292
2020-04-19,32,35,0,14,2,59,67
2020-04-19,0,0,0,0,0,3,0
2020-04-19,0,2,0,0,2,5,2
2020-04-19,65,39,0,22,11,59,104
2020-04-19,11,12,0,1,5,6,23
2020-04-19,25,6,0,2,0,26,31
2020-04-19,0,0,0,0,0,0,0
2020-04-19,158,97,0,62,17,107,255
2020-04-19,3,7,0,1,3,10,10
2020-04-19,84,63,0,37,5,61,147
2020-04-19,8,0,0,3,0,0,8
2020-04-19,1,4,0,1,4,4,5
2020-04-19,0,0,0,0,0,5,0
2020-04-19,0,1,0,0,1,4,1
2020-04-19,0,0,0,0,0,11,0
2020-04-19,0,0,0,0,0,9,0
2020-04-19,0,0,0,0,0,0,0
2020-04-19,0,2,0,0,1,4,2
2020-04-19,0,0,0,0,0,2,0
2020-04-19,0,2,0,0,0,5,2
2020-04-19,27,0,0,9,0,13,27
2020-04-19,0,0,0,0,0,0,0
2020-04-19,25,8,0,11,2,1,33
2020-04-19,1,3,0,0,1,11,4
2020-04-19,6,0,0,0,0,21,6
2020-04-19,0,0,0,0,0,2,0
2020-04-19,2,3,0,1,0,13,5
2020-04-19,34,20,0,18,2,49,54
2020-04-20,1,0,0,1,0,16,1
2020-04-20,25,9,0,11,2,1,34
2020-04-20,0,0,0,0,0,0,0
2020-04-20,34,11,0,13,1,51,45
2020-04-20,24,7,0,2,1,23,31
2020-04-20,6,4,0,2,1,11,10
2020-04-20,0,1,0,0,1,7,1
2020-04-20,0,1,0,0,1,6,1
2020-04-20,0,6,0,0,0,4,6
2020-04-20,0,0,0,0,0,0,0
2020-04-20,1,0,0,1,0,4,1
2020-04-20,240,145,0,72,29,133,385
2020-04-20,69,32,0,33,8,62,101
2020-04-20,0,1,0,0,0,0,1
2020-04-20,10,11,0,6,3,36,21
2020-04-20,0,2,0,0,1,0,2
2020-04-20,85,52,0,38,4,59,137
2020-04-20,1,5,0,1,2,7,6
2020-04-20,0,0,0,0,0,0,0
2020-04-20,5,1,0,0,0,14,6
2020-04-20,0,6,0,0,0,7,6
2020-04-20,0,2,0,0,1,1,2
2020-04-20,27,0,0,9,0,15,27
2020-04-20,79,27,0,27,7,73,106
2020-04-20,0,0,0,0,0,0,0
2020-04-20,8,0,0,3,0,3,8
2020-04-20,0,1,0,0,1,5,1
2020-04-20,3,1,0,1,0,11,4
2020-04-20,152,200,0,60,28,150,352
2020-04-20,29,18,0,8,2,27,47
2020-04-20,0,0,0,0,0,0,0
2020-04-20,0,0,0,0,0,4,0
2020-04-20,30,23,0,16,4,18,53
2020-04-20,0,1,0,0,0,11,1
2020-04-20,238,76,0,95,13,149,314
2020-04-20,0,0,0,0,0,7,0
2020-04-20,37,28,0,13,8,75,65
2020-04-20,1,2,0,0,1,9,3
2020-04-20,56,16,0,18,4,19,72
2020-04-20,30,9,0,20,2,61,39
2020-04-20,8,7,0,2,1,15,15
2020-04-20,172,102,0,73,21,184,274
2020-04-20,2,12,0,0,6,29,14
2020-04-20,2,3,0,2,0,28,5
2020-04-20,35,30,0,15,1,55,65
2020-04-20,0,4,0,0,0,13,4
2020-04-20,0,1,0,0,0,0,1
2020-04-20,0,0,0,0,0,3,0
2020-04-20,1,2,0,1,0,8,3
2020-04-20,1,0,0,0,0,5,1
2020-04-20,1791,602,0,625,93,607,2393
2020-04-20,149,42,0,68,8,115,191
2020-04-20,13,18,0,5,6,34,31
2020-04-20,0,0,0,0,0,2,0
2020-04-20,0,0,0,0,0,2,0
2020-04-20,0,0,0,0,0,6,0
2020-04-21,153,204,2714,51,36,142,357
2020-04-21,3,2,351,1,0,16,5
2020-04-21,31,12,1171,13,1,57,43
2020-04-21,0,1,0,0,0,3,1
2020-04-21,1,1,387,1,0,9,2
2020-04-21,0,0,0,0,0,0,0
2020-04-21,0,3,0,0,2,4,3
2020-04-21,27,0,276,9,0,15,27
2020-04-21,76,45,738,25,9,79,121
2020-04-21,0,0,0,0,0,0,0
2020-04-21,4,18,0,2,2,11,22
2020-04-21,0,0,17,0,0,2,0
2020-04-21,28,28,976,9,10,25,56
2020-04-21,1,0,25,0,0,2,1
2020-04-21,0,0,0,0,0,2,0
2020-04-21,26,8,415,13,5,82,34
2020-04-21,0,0,445,0,0,16,0
2020-04-21,1,0,279,1,0,16,1
2020-04-21,0,5,0,0,0,15,5
2020-04-21,0,0,90,0,0,3,0
2020-04-21,23,12,161,12,0,1,35
2020-04-21,11,20,1400,4,7,72,31
2020-04-21,0,1,20,0,0,0,1
2020-04-21,1,4,58,1,2,7,5
2020-04-21,0,0,0,0,0,3,0
2020-04-21,2,17,575,0,6,28,19
2020-04-21,5,2,0,1,0,15,7
2020-04-21,1,0,50,1,0,3,1
2020-04-21,0,1,0,0,0,0,1
2020-04-21,1,0,80,1,0,4,1
2020-04-21,144,34,2582,70,16,120,178
2020-04-21,0,1,0,0,0,0,1
2020-04-21,0,2,58,0,0,6,2
2020-04-21,0,5,308,0,0,6,5
2020-04-21,0,3,155,0,0,12,3
2020-04-21,1,5,303,1,3,25,6
